claim_id,employee_id,amount,expense_category,claim_date,submission_date,receipt_attached,policy_id,approval_status,approved_by
EXP-012851,EMP-2826,10325.64,Consulting,2023-01-05,2023-01-14,True,POL-0020,APPROVED,MGR-8925
EXP-012852,EMP-RM365,729.91,Equipment,2022-10-08,2022-10-11,True,POL-0015,APPROVED,MGR-8648
EXP-012853,EMP-47433,1742.38,Training,2022-04-20,2022-04-20,True,POL-0013,APPROVED,MGR-7110
EXP-012854,EMP-51462,7198.95,Marketing,2022-11-17,2022-11-29,True,POL-0014,APPROVED,MGR-7488
EXP-012855,EMP-47291,3344.18,Marketing,2021-08-12,2021-08-21,True,POL-0008,APPROVED,MGR-3796
EXP-012856,EMP-41271,2193.42,Travel,2024-04-20,2024-04-28,False,POL-0008,APPROVED,MGR-6467
EXP-012857,EMP-1874,710.79,Software,2021-04-26,2021-05-04,True,POL-0015,APPROVED,MGR-3748
EXP-012858,EMP-RM888,141.89,Entertainment,2023-01-01,2023-01-12,True,POL-0004,APPROVED,MGR-3517
EXP-012859,EMP-4532,47.01,Meals,2021-05-23,2021-05-26,True,POL-0005,APPROVED,MGR-7488
EXP-012860,EMP-1283,961.35,Training,2023-02-18,2023-02-21,True,POL-0004,APPROVED,MGR-4674
EXP-012861,EMP-19746,150.54,Entertainment,2022-08-02,2022-08-05,True,POL-0013,APPROVED,MGR-8115
EXP-012862,EMP-37716,345.79,Software,2023-11-10,2023-11-10,True,POL-0007,APPROVED,MGR-9536
EXP-012863,EMP-47299,12413.43,Consulting,2022-08-07,2022-08-19,True,POL-0005,APPROVED,MGR-3953
EXP-012864,EMP-17420,335.33,Equipment,2024-02-27,2024-03-01,True,POL-0016,APPROVED,MGR-7110
EXP-012865,EMP-40530,135.98,Entertainment,2024-12-12,2024-12-21,False,POL-0017,PENDING,
EXP-012866,EMP-43732,78.72,Office Supplies,2021-03-03,2021-03-10,True,POL-0002,APPROVED,MGR-9921
EXP-012867,EMP-21136,213.17,Office Supplies,2024-07-02,2024-07-02,True,POL-0002,APPROVED,MGR-2496
EXP-012868,EMP-48497,36.03,Meals,2024-06-17,2024-06-18,True,POL-0010,APPROVED,MGR-1877
EXP-012869,EMP-43700,357.61,Travel,2021-02-21,2021-03-05,True,POL-0009,APPROVED,MGR-7273
EXP-012870,EMP-17650,618.72,Equipment,2021-08-05,2021-08-16,True,POL-0004,APPROVED,MGR-3796
EXP-012871,EMP-68195,1936.61,Equipment,2021-05-11,2021-05-20,True,POL-0003,APPROVED,MGR-5683
EXP-012872,EMP-26875,187.35,Entertainment,2023-04-12,2023-04-25,True,POL-0018,APPROVED,MGR-4711
EXP-012873,EMP-13197,2892.99,Consulting,2022-02-25,2022-03-01,True,POL-0013,APPROVED,MGR-5683
EXP-012874,EMP-55721,9374.8,Consulting,2021-06-29,2021-07-01,True,POL-0006,APPROVED,MGR-3748
EXP-012875,EMP-46586,1391.41,Travel,2021-03-01,2021-03-09,True,POL-0010,PENDING,
EXP-012876,EMP-5159,13108.97,Consulting,2024-08-15,2024-08-16,True,POL-0009,APPROVED,MGR-3910
EXP-012877,EMP-65957,505.69,Training,2022-11-28,2022-12-08,True,POL-0019,APPROVED,EMP-65957
EXP-012878,EMP-5293,4349.45,Consulting,2022-08-30,2022-08-31,True,POL-0010,APPROVED,MGR-6345
EXP-012879,EMP-8945,1734.11,Equipment,2024-10-05,2024-10-12,True,POL-0006,APPROVED,EMP-8945
EXP-012880,EMP-40919,24.46,Meals,2024-03-29,2024-04-01,True,POL-0003,APPROVED,MGR-7110
EXP-012881,EMP-18747,502.47,Training,2023-01-26,2023-02-04,True,POL-0019,APPROVED,MGR-2279
EXP-012882,EMP-66787,787.33,Training,2021-07-12,2021-07-15,True,POL-0010,APPROVED,MGR-4619
EXP-012883,EMP-3222,2859.73,Marketing,2021-03-22,2021-04-01,True,POL-0020,APPROVED,MGR-4806
EXP-012884,EMP-66798,77.36,Software,2021-07-25,2021-08-04,True,POL-0012,APPROVED,MGR-3767
EXP-012885,EMP-51480,143.35,Entertainment,2022-02-07,2022-02-09,True,POL-0006,APPROVED,MGR-6032
EXP-012886,EMP-19317,3720.0,Training,2024-09-17,2024-09-26,True,POL-0006,APPROVED,EMP-19317
EXP-012887,EMP-70427,154.27,Entertainment,2024-06-15,2024-06-29,False,POL-0002,APPROVED,MGR-9216
EXP-012888,EMP-21769,3365.43,Marketing,2021-07-09,2021-07-10,True,POL-0010,APPROVED,MGR-3024
EXP-012889,EMP-4881,3389.27,Training,2023-02-18,2023-03-04,True,POL-0002,APPROVED,MGR-7414
EXP-012890,EMP-47048,633.68,Training,2024-07-09,2024-07-22,True,POL-0013,APPROVED,MGR-7273
EXP-012891,EMP-61713,147.24,Accommodation,2023-01-15,2023-01-21,True,POL-0012,APPROVED,MGR-3024
EXP-012892,EMP-37401,36.06,Accommodation,2021-11-19,2021-11-30,True,POL-0010,APPROVED,MGR-4674
EXP-012893,EMP-10230,122.17,Software,2024-11-26,2024-11-26,True,POL-0011,APPROVED,MGR-4674
EXP-012894,EMP-36972,1272.44,Consulting,2021-04-06,2021-04-13,True,POL-0013,APPROVED,MGR-4674
EXP-012895,EMP-13689,216.23,Accommodation,2024-04-12,2024-04-22,True,POL-0003,APPROVED,EMP-13689
EXP-012896,EMP-47463,187.03,Entertainment,2022-08-10,2022-08-18,True,POL-0011,APPROVED,MGR-1012
EXP-012897,EMP-38400,750.59,Equipment,2024-10-08,2024-10-15,True,POL-0016,APPROVED,MGR-7110
EXP-012898,EMP-41648,1483.95,Training,2023-10-26,2023-11-07,True,POL-0006,APPROVED,MGR-7209
EXP-012899,EMP-8579,88.91,Office Supplies,2022-10-31,2022-11-03,True,POL-0012,APPROVED,MGR-3953
EXP-012900,EMP-28317,2456.91,Equipment,2021-07-01,2021-07-10,True,POL-0010,APPROVED,MGR-2668
EXP-012901,EMP-65955,35.99,Entertainment,2024-06-01,2024-06-05,True,POL-0017,APPROVED,MGR-4505
EXP-012902,EMP-6497,74.55,Accommodation,2022-01-21,2022-01-23,True,POL-0014,APPROVED,MGR-6467
EXP-012903,EMP-65940,220.65,Office Supplies,2023-01-07,2023-01-17,True,POL-0008,PENDING,
EXP-012904,EMP-3456,667.02,Training,2021-11-16,2021-11-21,False,POL-0003,REJECTED,
EXP-012905,EMP-RM981,4950.0,Marketing,2023-05-16,2023-05-16,True,POL-0003,APPROVED,MGR-4730
EXP-012906,EMP-10825,28.29,Meals,2023-04-02,2023-04-11,True,POL-0008,APPROVED,MGR-3073
EXP-012907,EMP-69317,27.11,Meals,2022-05-22,2022-06-02,True,POL-0012,APPROVED,MGR-3767
EXP-012908,EMP-63461,168.89,Entertainment,2024-11-02,2024-11-16,True,POL-0007,APPROVED,MGR-4711
EXP-012909,EMP-27334,137.15,Entertainment,2021-01-27,2021-02-07,True,POL-0009,APPROVED,MGR-1899
EXP-012910,EMP-74178,1080.36,Travel,2024-11-16,2024-11-28,False,POL-0018,APPROVED,MGR-3496
EXP-012911,EMP-4030,178.92,Entertainment,2023-04-23,2023-04-28,True,POL-0011,APPROVED,MGR-2279
EXP-012912,EMP-69357,584.05,Software,2022-06-17,2022-06-22,True,POL-0012,APPROVED,MGR-5188
EXP-012913,EMP-48802,34.92,Meals,2024-04-28,2024-05-02,False,POL-0012,APPROVED,MGR-4730
EXP-012914,EMP-65672,40.92,Software,2021-12-26,2022-01-08,True,POL-0002,APPROVED,MGR-3024
EXP-012915,EMP-68587,222.45,Accommodation,2021-04-26,2021-04-26,True,POL-0020,APPROVED,MGR-6467
EXP-012916,EMP-72729,692.91,Software,2023-04-28,2023-05-08,False,POL-0014,REJECTED,
EXP-012917,EMP-61549,198.13,Office Supplies,2022-08-28,2022-08-31,True,POL-0002,APPROVED,MGR-6637
EXP-012918,EMP-70427,3574.02,Training,2022-08-05,2022-08-16,True,POL-0014,APPROVED,MGR-1877
EXP-012919,EMP-14596,168.22,Accommodation,2023-10-18,2023-10-24,True,POL-0020,APPROVED,MGR-6032
EXP-012920,EMP-26891,1870.85,Training,2021-04-04,2021-04-04,True,POL-0014,APPROVED,MGR-6345
EXP-012921,EMP-25348,1236.61,Travel,2022-02-04,2022-02-06,True,POL-0016,APPROVED,MGR-8115
EXP-012922,EMP-13989,67.42,Office Supplies,2021-04-25,2021-04-28,True,POL-0003,APPROVED,MGR-4674
EXP-012923,EMP-RM1451,160.41,Accommodation,2023-07-18,2023-08-01,True,POL-0014,APPROVED,MGR-9004
EXP-012924,EMP-55894,1833.34,Travel,2021-10-04,2021-10-09,True,POL-0007,APPROVED,MGR-3517
EXP-012925,EMP-24350,1400.04,Travel,2023-07-19,2023-07-26,True,POL-0004,APPROVED,MGR-8925
EXP-012926,EMP-1685,8559.59,Marketing,2023-01-18,2023-01-31,True,POL-0008,APPROVED,MGR-5188
EXP-012927,EMP-4021,864.32,Equipment,2022-04-16,2022-04-28,True,POL-0001,APPROVED,MGR-7273
EXP-012928,EMP-54747,796.9,Software,2022-09-06,2022-09-17,True,POL-0002,APPROVED,MGR-3517
EXP-012929,EMP-7106,190.72,Software,2022-02-14,2022-02-20,True,POL-0004,APPROVED,MGR-5188
EXP-012930,EMP-38291,1273.22,Consulting,2022-08-08,2022-08-17,True,POL-0005,APPROVED,MGR-5683
EXP-012931,EMP-31837,1945.25,Training,2021-12-25,2021-12-27,True,POL-0016,APPROVED,MGR-8247
EXP-012932,EMP-733,2813.93,Training,2024-11-01,2024-11-14,False,POL-0016,PENDING,
EXP-012933,EMP-73796,58.79,Meals,2022-05-31,2022-06-02,True,POL-0020,APPROVED,MGR-3835
EXP-012934,EMP-25086,830.45,Travel,2023-04-15,2023-04-22,True,POL-0004,APPROVED,MGR-2413
EXP-012935,EMP-RM269,179.86,Entertainment,2021-06-08,2021-06-15,True,POL-0009,APPROVED,MGR-3796
EXP-012936,EMP-27623,261.55,Training,2022-12-15,2022-12-19,True,POL-0003,APPROVED,MGR-2496
EXP-012937,EMP-74266,600.08,Software,2022-12-23,2022-12-31,True,POL-0017,APPROVED,MGR-6345
EXP-012938,EMP-33729,31.78,Accommodation,2021-10-19,2021-10-24,True,POL-0014,APPROVED,MGR-7414
EXP-012939,EMP-41062,1041.58,Training,2024-06-19,2024-07-03,True,POL-0012,APPROVED,MGR-3517
EXP-012940,EMP-839,913.63,Software,2021-12-16,2021-12-23,True,POL-0019,APPROVED,MGR-2496
EXP-012941,EMP-56927,1018.17,Travel,2022-01-06,2022-01-08,True,POL-0017,APPROVED,MGR-7209
EXP-012942,EMP-RM260,8190.83,Marketing,2022-08-02,2022-08-12,False,POL-0020,REJECTED,
EXP-012943,EMP-46240,886.24,Training,2023-02-10,2023-02-24,True,POL-0012,APPROVED,MGR-7273
EXP-012944,EMP-62279,364.01,Travel,2022-06-26,2022-07-02,True,POL-0011,APPROVED,MGR-3796
EXP-012945,EMP-21352,342.2,Office Supplies,2021-07-06,2021-07-17,True,POL-0020,APPROVED,MGR-3796
EXP-012946,EMP-RM1042,146.79,Entertainment,2021-03-09,2021-03-22,True,POL-0006,APPROVED,MGR-9004
EXP-012947,EMP-RM1276,37.14,Meals,2023-11-25,2023-11-29,True,POL-0015,APPROVED,MGR-1012
EXP-012948,EMP-25247,310.12,Office Supplies,2023-12-11,2023-12-12,True,POL-0003,APPROVED,MGR-5188
EXP-012949,EMP-27663,926.3,Consulting,2021-03-18,2021-03-24,False,POL-0003,PENDING,
EXP-012950,EMP-29196,40.05,Meals,2022-08-08,2022-08-18,False,POL-0010,PENDING,
EXP-012951,EMP-55110,1141.77,Training,2022-05-25,2022-06-03,True,POL-0013,APPROVED,MGR-3835
EXP-012952,EMP-35359,813.39,Accommodation,2021-04-24,2021-05-01,True,POL-0014,APPROVED,MGR-3835
EXP-012953,EMP-19058,218.99,Software,2024-08-02,2024-08-08,True,POL-0013,APPROVED,MGR-1899
EXP-012954,EMP-71294,550.04,Software,2024-08-31,2024-09-08,True,POL-0001,APPROVED,MGR-5683
EXP-012955,EMP-15223,964.65,Equipment,2021-07-29,2021-08-02,True,POL-0014,APPROVED,EMP-15223
EXP-012956,EMP-27546,151.03,Software,2024-11-11,2024-11-21,True,POL-0008,APPROVED,MGR-8115
EXP-012957,EMP-52430,72.99,Accommodation,2021-09-18,2021-09-24,True,POL-0002,APPROVED,MGR-4730
EXP-012958,EMP-41155,2410.2,Training,2022-03-06,2022-03-19,True,POL-0003,APPROVED,MGR-9261
EXP-012959,EMP-65588,598.98,Software,2023-02-18,2023-02-26,True,POL-0018,APPROVED,MGR-8925
EXP-012960,EMP-18970,161.4,Travel,2023-06-05,2023-06-08,True,POL-0010,APPROVED,MGR-2279
EXP-012961,EMP-13033,9687.44,Consulting,2022-12-22,2022-12-28,True,POL-0006,APPROVED,EMP-13033
EXP-012962,EMP-45298,811.18,Travel,2021-09-11,2021-09-15,True,POL-0017,APPROVED,MGR-8115
EXP-012963,EMP-52624,9526.11,Consulting,2021-10-14,2021-10-21,False,POL-0011,PENDING,
EXP-012964,EMP-44599,115.83,Office Supplies,2021-05-10,2021-05-20,True,POL-0014,APPROVED,MGR-9921
EXP-012965,EMP-8157,244.3,Travel,2024-03-07,2024-03-08,True,POL-0019,APPROVED,MGR-3073
EXP-012966,EMP-13753,12782.28,Consulting,2022-12-19,2023-01-02,False,POL-0019,PENDING,
EXP-012967,EMP-72925,107.6,Entertainment,2021-09-17,2021-09-26,True,POL-0019,APPROVED,MGR-9921
EXP-012968,EMP-36096,234.74,Accommodation,2023-11-06,2023-11-12,True,POL-0007,APPROVED,MGR-7040
EXP-012969,EMP-1093,77.78,Accommodation,2022-02-13,2022-02-18,True,POL-0010,APPROVED,MGR-5449
EXP-012970,EMP-58912,91.04,Entertainment,2021-10-21,2021-10-26,True,POL-0019,APPROVED,MGR-4806
EXP-012971,EMP-2151,8808.09,Marketing,2024-07-19,2024-07-25,True,POL-0019,APPROVED,MGR-6345
EXP-012972,EMP-54501,13.23,Office Supplies,2024-07-25,2024-07-25,True,POL-0006,APPROVED,MGR-3796
EXP-012973,EMP-51250,4714.52,Marketing,2023-07-17,2023-07-17,True,POL-0007,APPROVED,MGR-8115
EXP-012974,EMP-21814,5183.71,Marketing,2023-09-17,2023-09-21,True,POL-0012,APPROVED,MGR-2722
EXP-012975,EMP-63272,311.2,Office Supplies,2022-09-24,2022-10-03,True,POL-0003,APPROVED,MGR-3496
EXP-012976,EMP-59854,2231.01,Equipment,2021-11-15,2021-11-23,True,POL-0014,PENDING,
EXP-012977,EMP-71111,361.32,Software,2024-02-08,2024-02-08,True,POL-0020,APPROVED,MGR-3496
EXP-012978,EMP-45353,59.57,Entertainment,2021-04-02,2021-04-05,True,POL-0007,APPROVED,MGR-4711
EXP-012979,EMP-68119,30.61,Accommodation,2023-01-24,2023-01-30,False,POL-0020,PENDING,
EXP-012980,EMP-56461,352.25,Office Supplies,2021-07-31,2021-08-11,False,POL-0017,PENDING,
EXP-012981,EMP-66154,1628.06,Equipment,2024-03-31,2024-04-04,True,POL-0004,APPROVED,MGR-4911
EXP-012982,EMP-30146,6704.86,Marketing,2022-07-13,2022-07-18,True,POL-0015,PENDING,
EXP-012983,EMP-67821,3935.89,Training,2022-01-09,2022-01-13,True,POL-0009,APPROVED,MGR-8925
EXP-012984,EMP-19962,67.88,Meals,2021-05-20,2021-05-25,True,POL-0012,APPROVED,MGR-9216
EXP-012985,EMP-21268,1104.87,Training,2022-05-17,2022-05-17,True,POL-0003,APPROVED,MGR-3910
EXP-012986,EMP-57144,113.86,Travel,2021-07-12,2021-07-19,True,POL-0009,PENDING,
EXP-012987,EMP-57809,7730.85,Consulting,2023-04-28,2023-05-08,True,POL-0005,APPROVED,MGR-9536
EXP-012988,EMP-22068,147.17,Entertainment,2024-11-25,2024-11-26,True,POL-0013,APPROVED,MGR-8115
EXP-012989,EMP-67249,6438.17,Marketing,2021-04-02,2021-04-04,True,POL-0009,APPROVED,MGR-2668
EXP-012990,EMP-20985,2845.12,Equipment,2024-09-28,2024-10-01,True,POL-0001,APPROVED,MGR-3496
EXP-012991,EMP-46232,9059.92,Marketing,2022-05-07,2022-05-17,True,POL-0005,APPROVED,MGR-8247
EXP-012992,EMP-62383,99.99,Entertainment,2022-04-22,2022-04-27,True,POL-0006,APPROVED,MGR-3496
EXP-012993,EMP-45552,8903.5,Consulting,2021-12-21,2022-01-02,True,POL-0006,APPROVED,MGR-3835
EXP-012994,EMP-57332,863.86,Consulting,2024-11-29,2024-12-07,False,POL-0009,PENDING,
EXP-012995,EMP-32710,120.0,Entertainment,2024-07-26,2024-08-09,True,POL-0004,APPROVED,MGR-4505
EXP-012996,EMP-20091,872.3,Software,2021-11-29,2021-12-11,True,POL-0001,APPROVED,MGR-3024
EXP-012997,EMP-32296,10.84,Travel,2021-10-01,2021-10-11,True,POL-0008,APPROVED,MGR-2722
EXP-012998,EMP-67873,183.51,Equipment,2024-06-04,2024-06-13,True,POL-0012,APPROVED,MGR-7414
EXP-012999,EMP-55377,298.29,Software,2021-06-10,2021-06-21,True,POL-0005,APPROVED,MGR-6345
EXP-013000,EMP-27865,12979.15,Consulting,2024-12-11,2024-12-15,True,POL-0006,APPROVED,MGR-5188
EXP-013001,EMP-35472,2511.0,Equipment,2022-11-03,2022-11-14,True,POL-0020,APPROVED,MGR-2279
EXP-013002,EMP-39339,1551.29,Consulting,2023-05-31,2023-06-14,True,POL-0015,APPROVED,MGR-5188
EXP-013003,EMP-11626,5135.14,Marketing,2023-02-14,2023-02-25,True,POL-0014,APPROVED,MGR-3024
EXP-013004,EMP-14126,7537.36,Travel,2022-12-22,2023-01-03,True,POL-0016,FLAGGED,
EXP-013005,EMP-56857,1579.82,Travel,2021-11-07,2021-11-18,True,POL-0006,APPROVED,MGR-3910
EXP-013006,EMP-46449,58.33,Meals,2023-10-26,2023-10-26,False,POL-0013,PENDING,
EXP-013007,EMP-58076,136.99,Accommodation,2021-09-04,2021-09-14,True,POL-0013,APPROVED,MGR-2722
EXP-013008,EMP-55304,4500.31,Marketing,2023-09-07,2023-09-19,True,POL-0011,APPROVED,MGR-8161
EXP-013009,EMP-24626,421.06,Office Supplies,2022-07-20,2022-07-25,True,POL-0017,APPROVED,MGR-3767
EXP-013010,EMP-RM713,408.1,Equipment,2023-04-16,2023-04-25,True,POL-0007,APPROVED,MGR-8648
EXP-013011,EMP-31452,335.22,Office Supplies,2024-05-07,2024-05-19,True,POL-0017,APPROVED,MGR-3796
EXP-013012,EMP-39142,23.25,Accommodation,2021-01-23,2021-01-28,True,POL-0010,APPROVED,MGR-3767
EXP-013013,EMP-18456,1576.46,Travel,2023-08-19,2023-08-27,False,POL-0015,REJECTED,
EXP-013014,EMP-31374,4565.77,Training,2021-04-03,2021-04-17,True,POL-0013,APPROVED,MGR-8247
EXP-013015,EMP-49247,6365.19,Marketing,2022-01-20,2022-01-25,True,POL-0015,APPROVED,MGR-1899
EXP-013016,EMP-52735,2057.24,Equipment,2022-04-30,2022-05-03,True,POL-0014,APPROVED,MGR-4505
EXP-013017,EMP-66626,43.94,Entertainment,2024-06-08,2024-06-17,True,POL-0016,APPROVED,MGR-7488
EXP-013018,EMP-57091,9280.55,Marketing,2021-04-05,2021-04-18,True,POL-0009,APPROVED,MGR-2279
EXP-013019,EMP-45386,5384.31,Marketing,2021-08-11,2021-08-13,True,POL-0005,APPROVED,MGR-6032
EXP-013020,EMP-61184,623.36,Software,2021-02-07,2021-02-20,True,POL-0009,APPROVED,MGR-5449
EXP-013021,EMP-40216,420.95,Software,2022-03-04,2022-03-08,True,POL-0020,APPROVED,MGR-9536
EXP-013022,EMP-4166,2196.97,Training,2024-05-10,2024-05-20,True,POL-0013,PENDING,
EXP-013023,EMP-46032,455.71,Software,2023-06-19,2023-06-28,True,POL-0011,APPROVED,MGR-2496
EXP-013024,EMP-14866,1713.49,Equipment,2023-05-15,2023-05-22,True,POL-0020,APPROVED,MGR-4711
EXP-013025,EMP-33157,1236.14,Travel,2022-08-06,2022-08-14,True,POL-0015,APPROVED,MGR-5188
EXP-013026,EMP-58100,617.84,Software,2023-08-22,2023-08-29,True,POL-0015,APPROVED,MGR-1877
EXP-013027,EMP-23677,113.11,Entertainment,2023-02-08,2023-02-08,True,POL-0016,APPROVED,MGR-9261
EXP-013028,EMP-17543,33258.02,Consulting,2022-04-07,2022-04-21,True,POL-0006,FLAGGED,
EXP-013029,EMP-23347,8930.05,Marketing,2024-06-17,2024-06-18,True,POL-0013,PENDING,
EXP-013030,EMP-53401,3958.43,Training,2022-09-10,2022-09-24,False,POL-0003,PENDING,
EXP-013031,EMP-69384,2160.47,Consulting,2022-01-25,2022-01-27,True,POL-0017,APPROVED,MGR-6637
EXP-013032,EMP-RM458,2261.42,Marketing,2022-08-24,2022-09-02,True,POL-0017,APPROVED,MGR-6032
EXP-013033,EMP-22180,10.17,Meals,2024-12-06,2024-12-07,True,POL-0004,APPROVED,MGR-9921
EXP-013034,EMP-34014,7965.47,Marketing,2022-04-24,2022-04-28,True,POL-0005,APPROVED,MGR-8005
EXP-013035,EMP-65290,8993.26,Training,2022-10-23,2022-10-25,True,POL-0014,APPROVED,MGR-3517
EXP-013036,EMP-31607,320.87,Travel,2022-06-17,2022-06-26,True,POL-0003,APPROVED,MGR-2668
EXP-013037,EMP-45026,286.64,Software,2022-03-13,2022-03-24,True,POL-0003,PENDING,
EXP-013038,EMP-32076,548.89,Software,2021-08-23,2021-08-26,False,POL-0007,PENDING,
EXP-013039,EMP-46146,430.16,Training,2022-02-26,2022-02-28,True,POL-0017,APPROVED,MGR-8115
EXP-013040,EMP-36925,16.06,Meals,2022-06-15,2022-06-29,True,POL-0001,PENDING,
EXP-013041,EMP-55152,25.26,Meals,2023-07-30,2023-08-12,True,POL-0002,APPROVED,MGR-3517
EXP-013042,EMP-RM149,1047.25,Training,2023-04-22,2023-05-03,True,POL-0010,APPROVED,MGR-2722
EXP-013043,EMP-55743,12753.67,Consulting,2024-12-16,2024-12-18,True,POL-0011,APPROVED,MGR-3517
EXP-013044,EMP-66327,42.47,Entertainment,2023-07-26,2023-08-09,True,POL-0001,APPROVED,MGR-3835
EXP-013045,EMP-63791,3463.51,Training,2024-01-31,2024-02-08,True,POL-0018,APPROVED,MGR-3835
EXP-013046,EMP-63048,1961.81,Travel,2024-10-30,2024-11-09,True,POL-0011,APPROVED,MGR-4711
EXP-013047,EMP-47214,17.98,Entertainment,2024-02-12,2024-02-12,True,POL-0004,APPROVED,MGR-7040
EXP-013048,EMP-39865,632.18,Software,2024-09-27,2024-10-05,True,POL-0016,APPROVED,MGR-2279
EXP-013049,EMP-3317,55.06,Entertainment,2022-08-28,2022-09-06,True,POL-0020,APPROVED,MGR-2496
EXP-013050,EMP-32069,184.52,Accommodation,2021-12-15,2021-12-20,True,POL-0011,APPROVED,MGR-9004
EXP-013051,EMP-13222,65.66,Entertainment,2022-10-18,2022-11-01,True,POL-0003,APPROVED,MGR-5683
EXP-013052,EMP-3225,8622.45,Consulting,2023-03-19,2023-03-28,True,POL-0014,APPROVED,MGR-9536
EXP-013053,EMP-63377,1697.96,Equipment,2024-10-12,2024-10-22,True,POL-0001,APPROVED,MGR-2496
EXP-013054,EMP-12628,43.85,Office Supplies,2022-10-07,2022-10-20,True,POL-0016,APPROVED,MGR-2668
EXP-013055,EMP-19539,1879.21,Equipment,2023-12-26,2024-01-03,True,POL-0013,APPROVED,MGR-2668
EXP-013056,EMP-66658,552.15,Software,2024-09-25,2024-10-02,True,POL-0004,APPROVED,MGR-8115
EXP-013057,EMP-47816,129.87,Entertainment,2022-06-02,2022-06-12,True,POL-0013,APPROVED,MGR-9004
EXP-013058,EMP-39539,3604.12,Marketing,2021-02-08,2021-02-15,True,POL-0016,PENDING,
EXP-013059,EMP-65732,6232.85,Marketing,2021-11-05,2021-11-10,True,POL-0018,APPROVED,MGR-2668
EXP-013060,EMP-37295,1672.57,Travel,2024-06-16,2024-06-25,False,POL-0017,REJECTED,
EXP-013061,EMP-38055,227.28,Software,2024-12-10,2024-12-21,True,POL-0019,PENDING,
EXP-013062,EMP-13915,173.65,Office Supplies,2024-07-08,2024-07-20,True,POL-0003,APPROVED,MGR-4711
EXP-013063,EMP-28222,4664.59,Consulting,2022-09-20,2022-09-26,False,POL-0004,APPROVED,MGR-8161
EXP-013064,EMP-61665,665.82,Equipment,2023-09-07,2023-09-17,True,POL-0016,PENDING,
EXP-013065,EMP-42903,115.87,Entertainment,2021-06-04,2021-06-04,False,POL-0016,PENDING,
EXP-013066,EMP-26609,350.19,Equipment,2023-11-26,2023-12-07,True,POL-0007,APPROVED,MGR-6345
EXP-013067,EMP-RM455,11023.06,Consulting,2022-12-22,2022-12-23,True,POL-0015,APPROVED,MGR-2279
EXP-013068,EMP-RM341,1377.66,Equipment,2024-07-15,2024-07-15,True,POL-0010,APPROVED,MGR-6032
EXP-013069,EMP-8275,118.34,Office Supplies,2021-03-03,2021-03-12,True,POL-0009,APPROVED,MGR-8925
EXP-013070,EMP-RM1172,120.82,Entertainment,2022-07-01,2022-07-10,True,POL-0016,PENDING,
EXP-013071,EMP-RM1341,207.22,Office Supplies,2021-01-04,2021-01-15,True,POL-0018,PENDING,
EXP-013072,EMP-41826,270.26,Travel,2024-11-01,2024-11-02,True,POL-0006,APPROVED,MGR-3767
EXP-013073,EMP-41314,3008.75,Training,2022-05-10,2022-05-14,True,POL-0007,APPROVED,MGR-8005
EXP-013074,EMP-44060,6081.44,Consulting,2021-06-21,2021-07-03,True,POL-0018,APPROVED,MGR-3024
EXP-013075,EMP-27740,161.82,Accommodation,2021-02-16,2021-02-18,True,POL-0013,APPROVED,MGR-2496
EXP-013076,EMP-30770,511.69,Software,2022-04-19,2022-04-19,True,POL-0007,APPROVED,MGR-3767
EXP-013077,EMP-21362,2208.61,Equipment,2022-04-27,2022-05-08,True,POL-0002,APPROVED,MGR-3835
EXP-013078,EMP-35241,1866.21,Equipment,2023-12-23,2023-12-27,True,POL-0006,APPROVED,MGR-8161
EXP-013079,EMP-55144,1485.81,Travel,2022-04-01,2022-04-02,True,POL-0007,APPROVED,MGR-9216
EXP-013080,EMP-33899,224.25,Accommodation,2021-07-24,2021-07-27,True,POL-0013,APPROVED,MGR-2496
EXP-013081,EMP-37506,82.8,Accommodation,2022-02-18,2022-02-26,True,POL-0005,APPROVED,MGR-8247
EXP-013082,EMP-36121,2615.94,Equipment,2023-01-27,2023-02-10,True,POL-0012,APPROVED,MGR-7110
EXP-013083,EMP-67630,225.4,Travel,2021-09-07,2021-09-21,True,POL-0008,APPROVED,MGR-3796
EXP-013084,EMP-27872,98.89,Accommodation,2021-01-04,2021-01-13,False,POL-0009,PENDING,
EXP-013085,EMP-13548,33.73,Meals,2021-05-18,2021-05-24,True,POL-0003,APPROVED,MGR-9216
EXP-013086,EMP-28890,198.04,Accommodation,2022-03-30,2022-04-13,True,POL-0013,APPROVED,MGR-3796
EXP-013087,EMP-39085,43.08,Meals,2024-09-03,2024-09-13,True,POL-0010,APPROVED,MGR-6345
EXP-013088,EMP-44411,1010.19,Travel,2024-07-18,2024-07-18,True,POL-0001,APPROVED,MGR-6345
EXP-013089,EMP-56419,87.18,Entertainment,2023-07-10,2023-07-12,True,POL-0020,APPROVED,MGR-5449
EXP-013090,EMP-39694,2147.32,Equipment,2021-06-14,2021-06-24,False,POL-0019,REJECTED,
EXP-013091,EMP-RM1384,2649.95,Marketing,2022-06-27,2022-06-30,False,POL-0020,APPROVED,MGR-5449
EXP-013092,EMP-4482,1158.14,Consulting,2024-09-10,2024-09-21,True,POL-0002,APPROVED,MGR-8648
EXP-013093,EMP-22187,1494.56,Training,2022-01-26,2022-02-07,True,POL-0010,APPROVED,MGR-8925
