contract_id,vendor_id,contract_value,currency,start_date,end_date,contract_type,status,created_by_employee_id
CON-005708,VND-04933,65458.21,USD,2022-06-26,2024-02-04,PURCHASE_ORDER,EXPIRED,EMP-25959
CON-005709,VND-00785,64280.93,USD,2023-11-10,2024-08-26,TIME_AND_MATERIAL,EXPIRED,EMP-395
CON-005710,VND-02289,14837.35,EUR,2021-05-31,2022-02-16,RETAINER,EXPIRED,EMP-24557
CON-005711,VND-01305,1005829.8,GBP,2023-03-04,2024-12-25,FIXED_PRICE,EXPIRED,EMP-32684
CON-005712,VND-04370,1116436.77,USD,2022-08-13,2023-06-09,TIME_AND_MATERIAL,EXPIRED,EMP-48781
CON-005713,VND-01680,5000.0,EUR,2019-04-23,2020-06-24,MASTER_SERVICE,ACTIVE,EMP-24754
CON-005714,VND-04109,1426537.3,GBP,2018-10-04,2021-06-30,FIXED_PRICE,EXPIRED,EMP-69674
CON-005715,VND-04297,2188679.43,CAD,2019-11-10,2021-12-14,RETAINER,EXPIRED,EMP-23014
CON-005716,VND-03693,21386.54,INR,2019-07-31,2022-05-14,FIXED_PRICE,EXPIRED,EMP-30970
CON-005717,VND-00044,18748.2,GBP,2022-08-26,2023-09-01,SLA,EXPIRED,EMP-16758
CON-005718,VND-03148,8330.04,GBP,2022-06-06,2022-12-06,RETAINER,TERMINATED,EMP-72217
CON-005719,VND-04235,536466.81,AUD,2018-04-18,2021-01-15,TIME_AND_MATERIAL,TERMINATED,EMP-18899
CON-005720,VND-01282,311924.55,GBP,2023-09-02,2025-08-15,SLA,ACTIVE,EMP-55956
CON-005721,VND-04577,659116.19,EUR,2018-04-15,2020-01-07,FRAMEWORK,EXPIRED,EMP-67355
CON-005722,VND-00220,74418.61,EUR,2021-01-03,2023-10-21,PURCHASE_ORDER,ACTIVE,EMP-29128
CON-005723,VND-03669,34344.64,USD,2020-02-21,2022-01-11,PURCHASE_ORDER,EXPIRED,EMP-24463
CON-005724,VND-04655,5000.0,CAD,2018-03-02,2019-07-31,SLA,TERMINATED,EMP-7052
CON-005725,VND-00460,5000.0,USD,2019-10-19,2021-03-19,MASTER_SERVICE,TERMINATED,EMP-20962
CON-005726,VND-03671,259598.33,USD,2020-11-24,2022-11-14,MASTER_SERVICE,EXPIRED,EMP-49852
CON-005727,VND-01673,599302.09,AUD,2020-10-14,2023-06-19,MASTER_SERVICE,TERMINATED,EMP-RM1375
CON-005728,VND-02218,12399.13,USD,2023-06-24,2024-04-22,SLA,TERMINATED,EMP-RM1467
CON-005729,VND-01788,31752.2,USD,2023-04-24,2024-01-30,SLA,EXPIRED,EMP-40194
CON-005730,VND-03967,18132.99,USD,2023-10-11,2024-11-20,FRAMEWORK,EXPIRED,EMP-60747
CON-005731,VND-00453,132413.32,USD,2019-08-10,2020-03-12,MASTER_SERVICE,ACTIVE,EMP-62753
CON-005732,VND-01174,1347399.99,SGD,2019-12-12,2020-07-28,FIXED_PRICE,TERMINATED,EMP-33335
CON-005733,VND-03866,245666.57,USD,2022-02-03,2024-07-31,TIME_AND_MATERIAL,EXPIRED,EMP-40271
CON-005734,VND-04142,599880.87,INR,2023-01-12,2023-12-02,FIXED_PRICE,TERMINATED,EMP-4020
CON-005735,VND-03820,43484.21,AUD,2022-10-02,2024-03-15,PURCHASE_ORDER,EXPIRED,EMP-36008
CON-005736,VND-04775,38673.04,USD,2019-08-30,2022-07-17,FRAMEWORK,EXPIRED,EMP-66174
CON-005737,VND-00888,56266.95,EUR,2018-02-02,2021-01-14,MASTER_SERVICE,EXPIRED,EMP-37113
CON-005738,VND-04199,28602.19,USD,2018-11-17,2020-01-04,PURCHASE_ORDER,EXPIRED,EMP-24283
CON-005739,VND-04842,52445.92,EUR,2020-03-18,2022-08-24,RETAINER,EXPIRED,EMP-32095
CON-005740,VND-03355,507813.72,GBP,2023-09-09,2025-08-08,FRAMEWORK,ACTIVE,EMP-CORP-00458
CON-005741,VND-03095,393371.23,GBP,2022-09-21,2023-05-28,MASTER_SERVICE,EXPIRED,EMP-22928
CON-005742,VND-02796,661381.58,USD,2018-08-15,2021-08-12,RETAINER,EXPIRED,EMP-39906
CON-005743,VND-04993,281716.73,USD,2023-05-15,2025-05-12,MASTER_SERVICE,TERMINATED,EMP-40931
CON-005744,VND-00478,5121.71,USD,2020-03-18,2021-06-17,SLA,EXPIRED,EMP-11565
CON-005745,VND-00504,5000.0,INR,2023-10-21,2025-10-04,PURCHASE_ORDER,DRAFT,EMP-4845
CON-005746,VND-04870,513364.01,GBP,2018-08-20,2020-07-23,MASTER_SERVICE,EXPIRED,EMP-57197
CON-005747,VND-03096,9509.57,AUD,2020-10-08,2022-02-20,RETAINER,EXPIRED,EMP-61046
CON-005748,VND-04158,1576032.6,GBP,2022-10-04,2025-05-19,MASTER_SERVICE,EXPIRED,EMP-23351
CON-005749,VND-01671,35224.84,USD,2022-05-28,2023-10-26,TIME_AND_MATERIAL,EXPIRED,EMP-46697
CON-005750,VND-01004,17226.86,GBP,2022-06-01,2025-03-08,PURCHASE_ORDER,EXPIRED,EMP-38223
CON-005751,VND-01118,13530.73,CAD,2020-12-09,2023-01-13,PURCHASE_ORDER,EXPIRED,EMP-66036
CON-005752,VND-01795,217702.51,USD,2023-07-19,2025-05-14,FRAMEWORK,EXPIRED,EMP-36835
CON-005753,VND-00835,298179.05,USD,2023-12-25,2025-09-03,MASTER_SERVICE,ACTIVE,EMP-58896
CON-005754,VND-02573,461572.28,USD,2023-07-11,2024-04-24,SLA,EXPIRED,EMP-52643
CON-005755,VND-01102,606684.67,GBP,2023-02-11,2023-12-07,PURCHASE_ORDER,EXPIRED,EMP-52057
CON-005756,VND-03467,131136.91,USD,2022-11-22,2024-05-20,SLA,EXPIRED,EMP-7852
CON-005757,VND-02323,111620.55,EUR,2018-12-10,2021-03-29,PURCHASE_ORDER,TERMINATED,EMP-44464
CON-005758,VND-03697,118915.54,USD,2022-10-04,2024-02-02,PURCHASE_ORDER,EXPIRED,EMP-46881
CON-005759,VND-00645,5000.0,GBP,2019-10-25,2021-02-22,RETAINER,EXPIRED,EMP-72503
CON-005760,VND-02465,228678.43,USD,2021-08-09,2023-01-31,MASTER_SERVICE,TERMINATED,EMP-42522
CON-005761,VND-02032,5000.0,INR,2018-12-07,2020-02-13,MASTER_SERVICE,EXPIRED,EMP-46469
CON-005762,VND-00392,819452.82,USD,2023-08-17,2024-07-25,PURCHASE_ORDER,EXPIRED,EMP-1234
CON-005763,VND-00134,12653.86,USD,2018-12-12,2021-08-06,FIXED_PRICE,EXPIRED,EMP-53306
CON-005764,VND-01864,659402.47,INR,2022-07-25,2024-03-18,PURCHASE_ORDER,TERMINATED,EMP-45551
CON-005765,VND-02360,428193.12,USD,2019-07-31,2021-06-16,TIME_AND_MATERIAL,EXPIRED,EMP-65635
CON-005766,VND-02428,47839.73,EUR,2020-02-08,2021-01-26,FIXED_PRICE,EXPIRED,MGR-8925
CON-005767,VND-02706,6266.47,USD,2022-02-06,2023-05-09,SLA,TERMINATED,EMP-31903
CON-005768,VND-03897,823965.43,EUR,2023-02-14,2025-07-16,PURCHASE_ORDER,ACTIVE,EMP-48622
CON-005769,VND-00760,125914.23,INR,2023-08-10,2024-05-29,FIXED_PRICE,EXPIRED,EMP-36721
CON-005770,VND-02349,616482.81,GBP,2021-06-23,2022-06-27,FRAMEWORK,EXPIRED,EMP-48375
CON-005771,VND-01747,327485.23,USD,2019-12-13,2021-03-15,SLA,TERMINATED,EMP-8033
CON-005772,VND-04792,109406.05,EUR,2022-03-02,2023-07-24,RETAINER,EXPIRED,EMP-20810
CON-005773,VND-00946,23750.6,GBP,2018-07-23,2019-02-25,PURCHASE_ORDER,ACTIVE,EMP-7379
CON-005774,VND-04552,33252.14,USD,2018-06-29,2020-01-19,MASTER_SERVICE,EXPIRED,EMP-22569
CON-005775,VND-04918,1305899.07,USD,2022-11-29,2024-07-02,FIXED_PRICE,ACTIVE,EMP-20942
CON-005776,VND-04652,174069.2,INR,2020-06-28,2022-08-08,TIME_AND_MATERIAL,EXPIRED,EMP-12574
CON-005777,VND-04700,34188.78,CAD,2022-01-25,2023-12-20,MASTER_SERVICE,TERMINATED,EMP-69694
CON-005778,VND-02539,772595.31,USD,2020-01-22,2021-04-28,TIME_AND_MATERIAL,EXPIRED,EMP-28062
CON-005779,VND-04334,730400.76,USD,2018-01-17,2020-11-23,TIME_AND_MATERIAL,EXPIRED,EMP-57400
CON-005780,VND-00148,680544.1,EUR,2019-03-15,2021-10-19,FIXED_PRICE,EXPIRED,EMP-CORP-00571
CON-005781,VND-01955,294663.05,USD,2018-10-26,2019-05-24,TIME_AND_MATERIAL,EXPIRED,EMP-24503
CON-005782,VND-03599,8744.02,GBP,2018-10-16,2020-11-09,PURCHASE_ORDER,EXPIRED,EMP-46469
CON-005783,VND-00532,69690.08,INR,2020-10-13,2022-02-19,FIXED_PRICE,EXPIRED,EMP-34607
CON-005784,VND-04157,321336.9,USD,2018-03-25,2020-11-02,FRAMEWORK,EXPIRED,EMP-60037
CON-005785,VND-00502,840677.56,INR,2018-02-02,2018-10-13,RETAINER,EXPIRED,EMP-15371
CON-005786,VND-01951,10664.46,EUR,2023-01-17,2025-01-27,FRAMEWORK,EXPIRED,EMP-2284
CON-005787,VND-00196,64066.6,INR,2022-01-17,2023-03-18,MASTER_SERVICE,TERMINATED,EMP-22006
CON-005788,VND-01108,16321.22,USD,2020-09-04,2023-07-11,RETAINER,EXPIRED,EMP-CORP-00175
CON-005789,VND-04115,266295.99,USD,2019-05-22,2021-12-08,RETAINER,EXPIRED,EMP-22085
CON-005790,VND-00371,5045.79,EUR,2023-07-24,2024-10-04,MASTER_SERVICE,EXPIRED,EMP-54755
CON-005791,VND-02069,9685.47,USD,2019-11-16,2020-12-29,PURCHASE_ORDER,EXPIRED,EMP-64928
CON-005792,VND-02618,6134.82,USD,2023-04-26,2024-03-12,FIXED_PRICE,EXPIRED,EMP-10585
CON-005793,VND-03943,775381.88,USD,2019-07-21,2020-06-26,PURCHASE_ORDER,EXPIRED,EMP-57820
CON-005794,VND-04109,112211.61,USD,2020-10-10,2023-01-25,SLA,EXPIRED,EMP-46139
CON-005795,VND-03103,29194.29,GBP,2020-06-07,2021-06-06,MASTER_SERVICE,EXPIRED,EMP-31556
CON-005796,VND-00822,12962.51,GBP,2021-12-20,2023-12-10,FIXED_PRICE,EXPIRED,EMP-34121
CON-005797,VND-01794,43504.89,CAD,2023-09-09,2026-06-06,MASTER_SERVICE,ACTIVE,EMP-31361
CON-005798,VND-00684,1126045.35,USD,2019-08-11,2020-11-28,RETAINER,TERMINATED,EMP-39585
CON-005799,VND-00897,60549.13,EUR,2019-11-30,2022-01-31,SLA,EXPIRED,EMP-38161
CON-005800,VND-03036,676256.83,CAD,2019-07-17,2021-06-21,PURCHASE_ORDER,EXPIRED,EMP-25889
CON-005801,VND-01806,1801992.49,INR,2023-07-01,2026-02-21,TIME_AND_MATERIAL,ACTIVE,EMP-72716
CON-005802,VND-01444,5000.0,USD,2020-08-02,2022-03-22,TIME_AND_MATERIAL,EXPIRED,EMP-33127
CON-005803,VND-02864,1131846.31,AUD,2021-01-09,2023-09-04,FRAMEWORK,EXPIRED,EMP-56814
CON-005804,VND-02507,254797.22,USD,2023-03-13,2024-04-23,PURCHASE_ORDER,EXPIRED,EMP-50511
CON-005805,VND-01894,5000.0,GBP,2020-11-05,2022-10-31,PURCHASE_ORDER,EXPIRED,EMP-60272
CON-005806,VND-03666,83137.0,USD,2020-06-15,2022-04-30,RETAINER,EXPIRED,EMP-37902
CON-005807,VND-00626,628932.82,USD,2022-05-14,2023-10-13,MASTER_SERVICE,EXPIRED,EMP-22515
CON-005808,VND-02838,5000.0,GBP,2022-03-30,2023-12-25,FIXED_PRICE,TERMINATED,EMP-55182
CON-005809,VND-03914,6538.91,USD,2023-05-16,2024-02-15,MASTER_SERVICE,EXPIRED,EMP-29976
CON-005810,VND-01885,957510.0,INR,2020-07-16,2021-09-06,SLA,EXPIRED,MGR-11.0
CON-005811,VND-03047,10185.39,USD,2018-03-12,2019-01-11,FRAMEWORK,EXPIRED,EMP-21559
CON-005812,VND-00451,86710.95,GBP,2020-09-21,2023-04-05,RETAINER,EXPIRED,EMP-71162
CON-005813,VND-01578,733984.24,USD,2019-07-23,2020-02-12,SLA,EXPIRED,EMP-11906
CON-005814,VND-00263,1275355.85,USD,2023-02-08,2024-03-27,MASTER_SERVICE,EXPIRED,EMP-56446
CON-005815,VND-03524,786505.02,SGD,2018-06-11,2021-03-05,SLA,EXPIRED,EMP-45981
CON-005816,VND-03391,9338.13,GBP,2020-08-01,2021-01-28,FIXED_PRICE,EXPIRED,EMP-18463
CON-005817,VND-02326,486907.17,EUR,2022-07-28,2025-04-24,TIME_AND_MATERIAL,EXPIRED,EMP-57919
CON-005818,VND-03712,22431.16,EUR,2022-10-25,2024-11-17,FRAMEWORK,EXPIRED,EMP-43684
CON-005819,VND-02720,49001.99,USD,2018-11-28,2019-08-23,TIME_AND_MATERIAL,EXPIRED,EMP-3755
CON-005820,VND-04767,1993002.17,USD,2020-04-30,2022-04-18,RETAINER,EXPIRED,EMP-36769
CON-005821,VND-01200,344220.47,USD,2022-02-20,2023-03-01,FIXED_PRICE,EXPIRED,EMP-21567
CON-005822,VND-04102,2032911.02,SGD,2022-06-12,2023-06-22,RETAINER,EXPIRED,EMP-15463
CON-005823,VND-00670,28640.49,USD,2020-09-20,2023-04-01,SLA,EXPIRED,EMP-69147
CON-005824,VND-01616,39428.79,USD,2019-12-05,2021-01-30,PURCHASE_ORDER,ACTIVE,EMP-63287
CON-005825,VND-00801,13157.96,USD,2022-03-26,2023-10-16,RETAINER,EXPIRED,EMP-63087
CON-005826,VND-02777,283111.58,GBP,2022-04-28,2023-08-21,MASTER_SERVICE,EXPIRED,EMP-46034
CON-005827,VND-02730,192783.9,EUR,2019-08-27,2020-09-06,TIME_AND_MATERIAL,EXPIRED,EMP-866
CON-005828,VND-04600,31898.68,USD,2022-11-07,2024-12-24,PURCHASE_ORDER,EXPIRED,EMP-7366
CON-005829,VND-03731,291301.84,EUR,2020-03-26,2021-04-01,MASTER_SERVICE,EXPIRED,EMP-42644
CON-005830,VND-04129,115679.28,USD,2023-12-17,2025-04-23,SLA,EXPIRED,EMP-69253
CON-005831,VND-01649,1178525.23,GBP,2020-12-31,2023-03-25,RETAINER,EXPIRED,EMP-27416
CON-005832,VND-01743,5000.0,CAD,2023-10-22,2025-10-12,TIME_AND_MATERIAL,ACTIVE,EMP-60690
CON-005833,VND-01319,8498657.68,EUR,2018-02-03,2019-06-16,TIME_AND_MATERIAL,EXPIRED,EMP-64418
CON-005834,VND-01187,5000.0,INR,2022-09-21,2023-07-25,PURCHASE_ORDER,EXPIRED,EMP-55103
CON-005835,VND-04031,558178.84,USD,2020-04-27,2022-10-23,PURCHASE_ORDER,EXPIRED,EMP-CORP-00440
CON-005836,VND-00322,21559.82,CAD,2022-01-22,2024-09-03,MASTER_SERVICE,TERMINATED,EMP-70213
CON-005837,VND-04912,130131.76,SGD,2023-10-10,2025-02-10,FIXED_PRICE,EXPIRED,EMP-16729
CON-005838,VND-01266,946106.48,SGD,2018-05-18,2020-07-01,RETAINER,TERMINATED,EMP-33939
CON-005839,VND-03321,13924.34,USD,2022-10-14,2025-02-26,SLA,EXPIRED,EMP-33042
CON-005840,VND-04944,178764.37,USD,2021-09-30,2022-10-20,FRAMEWORK,EXPIRED,EMP-2742
CON-005841,VND-01144,16301.38,EUR,2020-05-29,2021-12-22,PURCHASE_ORDER,TERMINATED,EMP-17984
CON-005842,VND-00652,14646.03,USD,2023-05-27,2026-01-25,FRAMEWORK,ACTIVE,EMP-67731
CON-005843,VND-03948,9200.7,GBP,2019-09-17,2020-10-01,FIXED_PRICE,EXPIRED,EMP-22297
CON-005844,VND-00324,173775.05,USD,2021-01-24,2022-06-04,TIME_AND_MATERIAL,TERMINATED,EMP-2959
CON-005845,VND-00682,54065.07,USD,2021-03-19,2023-10-19,FIXED_PRICE,TERMINATED,EMP-3452
CON-005846,VND-00603,44793.71,USD,2018-12-01,2020-08-18,FIXED_PRICE,EXPIRED,EMP-73762
CON-005847,VND-00254,344023.31,EUR,2020-03-30,2022-01-15,FIXED_PRICE,TERMINATED,EMP-18287
CON-005848,VND-03049,57990.16,GBP,2020-12-06,2022-11-29,TIME_AND_MATERIAL,EXPIRED,EMP-18117
CON-005849,VND-00268,5000.0,USD,2020-05-17,2023-01-28,MASTER_SERVICE,EXPIRED,EMP-68647
CON-005850,VND-01177,375270.5,SGD,2021-08-09,2024-05-28,TIME_AND_MATERIAL,EXPIRED,EMP-22098
CON-005851,VND-01710,35390.53,INR,2021-10-11,2023-10-03,PURCHASE_ORDER,EXPIRED,EMP-52806
CON-005852,VND-01076,37892.82,USD,2021-04-09,2023-11-24,PURCHASE_ORDER,EXPIRED,EMP-43369
CON-005853,VND-00997,92126.51,GBP,2021-01-30,2023-10-26,FRAMEWORK,TERMINATED,EMP-48921
CON-005854,VND-03199,1636975.73,USD,2021-10-14,2024-05-24,SLA,EXPIRED,EMP-8081
CON-005855,VND-01240,157234.37,USD,2019-05-24,2021-03-31,FRAMEWORK,EXPIRED,EMP-72948
CON-005856,VND-04436,28955.91,USD,2020-08-18,2022-11-07,FRAMEWORK,EXPIRED,EMP-3451
CON-005857,VND-04646,14436.15,GBP,2020-10-16,2023-04-05,MASTER_SERVICE,EXPIRED,EMP-19889
CON-005858,VND-03539,58164.21,SGD,2018-02-12,2020-10-03,TIME_AND_MATERIAL,TERMINATED,EMP-51580
CON-005859,VND-04545,3148867.26,USD,2021-04-10,2023-11-06,FIXED_PRICE,EXPIRED,EMP-12337
CON-005860,VND-03649,72199.95,USD,2022-10-04,2025-02-09,SLA,EXPIRED,EMP-CORP-00187
CON-005861,VND-01208,156196.19,EUR,2023-07-07,2026-04-02,FRAMEWORK,ACTIVE,EMP-63488
CON-005862,VND-02671,608553.4,USD,2023-02-12,2024-09-01,SLA,EXPIRED,EMP-37977
CON-005863,VND-03548,3649934.08,SGD,2018-06-14,2019-06-16,FRAMEWORK,EXPIRED,EMP-23886
CON-005864,VND-02437,1148505.76,USD,2021-02-11,2023-08-12,FIXED_PRICE,EXPIRED,EMP-6328
CON-005865,VND-03833,60135.07,USD,2020-09-23,2022-01-17,FIXED_PRICE,EXPIRED,EMP-27218
CON-005866,VND-00335,10194.7,GBP,2019-03-23,2020-04-02,MASTER_SERVICE,EXPIRED,EMP-59687
CON-005867,VND-01305,10369.21,USD,2023-11-10,2024-07-26,RETAINER,EXPIRED,EMP-54267
CON-005868,VND-00379,608353.43,USD,2022-09-15,2025-04-17,FRAMEWORK,ACTIVE,EMP-62551
CON-005869,VND-00545,7232.18,USD,2023-07-11,2025-10-19,RETAINER,ACTIVE,EMP-12954
CON-005870,VND-03097,13336.65,USD,2023-07-21,2025-04-26,SLA,EXPIRED,EMP-27821
CON-005871,VND-01189,12985.12,EUR,2018-07-20,2019-07-31,RETAINER,EXPIRED,EMP-52595
CON-005872,VND-03799,5000.0,GBP,2018-03-14,2020-09-18,TIME_AND_MATERIAL,EXPIRED,EMP-64550
CON-005873,VND-01599,122872.82,INR,2020-10-05,2022-08-30,PURCHASE_ORDER,EXPIRED,EMP-72832
CON-005874,VND-02776,1085131.68,EUR,2021-10-18,2022-04-26,FRAMEWORK,EXPIRED,EMP-5718
CON-005875,VND-01006,257314.12,GBP,2019-05-21,2020-01-08,TIME_AND_MATERIAL,EXPIRED,EMP-RM272
CON-005876,VND-02334,19111.21,USD,2018-08-09,2020-04-22,FRAMEWORK,TERMINATED,EMP-73833
CON-005877,VND-03547,924101.93,USD,2018-05-15,2020-09-22,PURCHASE_ORDER,EXPIRED,EMP-51536
CON-005878,VND-00515,36038.32,EUR,2021-11-26,2022-08-20,FIXED_PRICE,EXPIRED,EMP-67521
CON-005879,VND-01614,5000.0,USD,2018-06-02,2019-09-04,FIXED_PRICE,EXPIRED,EMP-11197
CON-005880,VND-02977,21636.3,EUR,2020-08-22,2022-09-09,PURCHASE_ORDER,TERMINATED,EMP-58102
CON-005881,VND-00488,127475.14,USD,2018-04-21,2018-10-24,SLA,EXPIRED,EMP-30967
CON-005882,VND-03333,14601.29,SGD,2020-04-20,2023-01-20,RETAINER,EXPIRED,EMP-13508
CON-005883,VND-01696,6944.33,INR,2019-04-25,2020-04-29,TIME_AND_MATERIAL,EXPIRED,EMP-54144
CON-005884,VND-01586,115043.37,USD,2020-05-27,2022-02-06,RETAINER,EXPIRED,EMP-6266
CON-005885,VND-04043,859720.92,USD,2018-08-18,2019-06-26,FIXED_PRICE,EXPIRED,EMP-3014
CON-005886,VND-03651,133768.89,USD,2023-04-09,2024-06-05,PURCHASE_ORDER,EXPIRED,EMP-8234
CON-005887,VND-01982,126370.68,GBP,2022-11-15,2025-09-14,MASTER_SERVICE,ACTIVE,EMP-46407
CON-005888,VND-04967,35982.89,USD,2021-01-05,2022-08-01,MASTER_SERVICE,EXPIRED,EMP-46060
CON-005889,VND-04848,5000.0,USD,2020-08-26,2023-03-21,SLA,EXPIRED,EMP-39344
CON-005890,VND-02243,7149.63,USD,2018-10-04,2021-01-29,FRAMEWORK,EXPIRED,EMP-9396
CON-005891,VND-01530,5000.0,INR,2022-12-02,2025-02-13,SLA,TERMINATED,EMP-RM191
CON-005892,VND-01417,13309334.45,CAD,2021-08-21,2023-01-27,PURCHASE_ORDER,EXPIRED,EMP-65084
CON-005893,VND-00880,466631.17,EUR,2020-12-04,2023-06-08,TIME_AND_MATERIAL,EXPIRED,EMP-56489
CON-005894,VND-00313,11635.69,EUR,2022-04-22,2022-11-13,FIXED_PRICE,EXPIRED,EMP-15284
CON-005895,VND-00722,1870150.75,USD,2022-04-09,2025-03-22,RETAINER,TERMINATED,EMP-44210
CON-005896,VND-01011,82825.62,EUR,2020-03-20,2021-05-28,PURCHASE_ORDER,EXPIRED,EMP-68896
CON-005897,VND-00255,5000.0,USD,2020-06-18,2021-06-26,FRAMEWORK,EXPIRED,EMP-22199
CON-005898,VND-02187,33088.73,USD,2022-03-14,2024-11-20,SLA,EXPIRED,EMP-56665
CON-005899,VND-03407,17593.88,USD,2021-09-06,2024-08-17,MASTER_SERVICE,EXPIRED,EMP-25349
CON-005900,VND-02686,143577.33,INR,2019-03-24,2020-09-24,TIME_AND_MATERIAL,EXPIRED,EMP-56969
CON-005901,VND-03988,188789.26,SGD,2020-10-30,2022-12-03,RETAINER,EXPIRED,EMP-42728
CON-005902,VND-00240,7439860.31,USD,2018-03-09,2020-07-21,FIXED_PRICE,EXPIRED,EMP-17860
CON-005903,VND-02818,5414.16,AUD,2018-09-12,2020-04-16,FIXED_PRICE,EXPIRED,EMP-578
CON-005904,VND-01358,38571.84,USD,2020-12-23,2023-01-05,PURCHASE_ORDER,EXPIRED,EMP-15132
CON-005905,VND-03900,2207921.62,USD,2022-08-06,2024-06-15,MASTER_SERVICE,EXPIRED,EMP-57919
CON-005906,VND-00150,382400.86,INR,2018-03-19,2019-03-20,SLA,EXPIRED,EMP-21566
CON-005907,VND-03652,20965.89,SGD,2022-09-23,2024-01-26,SLA,EXPIRED,EMP-1704
CON-005908,VND-04562,2450824.92,USD,2018-04-28,2019-01-17,FIXED_PRICE,EXPIRED,EMP-27812
CON-005909,VND-03576,1546852.06,USD,2019-07-05,2020-12-06,FIXED_PRICE,EXPIRED,EMP-21902
CON-005910,VND-03045,1924073.68,USD,2022-09-25,2025-06-12,MASTER_SERVICE,ACTIVE,EMP-36138
CON-005911,VND-01434,44222.81,USD,2019-03-24,2021-12-03,FIXED_PRICE,TERMINATED,EMP-CORP-00293
CON-005912,VND-04308,540337.55,USD,2021-04-12,2023-03-04,RETAINER,EXPIRED,EMP-RM1125
CON-005913,VND-01003,46347.7,USD,2022-09-26,2024-09-15,PURCHASE_ORDER,EXPIRED,EMP-48935
CON-005914,VND-02253,520418.59,USD,2022-03-21,2023-05-12,FRAMEWORK,EXPIRED,EMP-4929
CON-005915,VND-01099,23969.21,USD,2023-01-18,2025-10-26,SLA,ACTIVE,EMP-69878
CON-005916,VND-01019,268467.52,EUR,2019-07-03,2020-04-19,MASTER_SERVICE,EXPIRED,EMP-41376
CON-005917,VND-04114,101532.58,INR,2023-08-24,2024-12-14,RETAINER,ACTIVE,EMP-23014
CON-005918,VND-01380,21554.93,EUR,2020-05-11,2021-02-07,FIXED_PRICE,ACTIVE,EMP-63230
CON-005919,VND-02091,32035.11,INR,2018-04-23,2020-02-09,FIXED_PRICE,EXPIRED,EMP-2643
CON-005920,VND-02766,34353.67,USD,2019-03-21,2021-05-12,PURCHASE_ORDER,EXPIRED,EMP-23155
CON-005921,VND-01098,1916914.57,USD,2020-06-12,2021-04-12,PURCHASE_ORDER,EXPIRED,EMP-2840
CON-005922,VND-00650,2589267.56,SGD,2022-01-24,2025-01-01,MASTER_SERVICE,EXPIRED,EMP-55014
CON-005923,VND-03704,261175.39,CAD,2018-02-04,2019-04-23,RETAINER,EXPIRED,EMP-64149
CON-005924,VND-04370,23823.64,USD,2023-09-21,2026-01-20,RETAINER,ACTIVE,EMP-62010
CON-005925,VND-03103,38394.66,USD,2018-05-26,2019-10-09,RETAINER,EXPIRED,EMP-17059
CON-005926,VND-01368,478049.05,INR,2021-02-08,2022-07-28,TIME_AND_MATERIAL,EXPIRED,EMP-35963
CON-005927,VND-04618,20097.75,USD,2023-02-20,2025-07-31,PURCHASE_ORDER,ACTIVE,EMP-22869
CON-005928,VND-00028,5000.0,GBP,2021-04-13,2023-05-18,FIXED_PRICE,EXPIRED,EMP-53217
CON-005929,VND-03397,18520.47,EUR,2021-02-25,2022-02-22,SLA,EXPIRED,EMP-26095
CON-005930,VND-01367,451701.48,INR,2019-02-20,2021-02-14,MASTER_SERVICE,EXPIRED,EMP-74239
CON-005931,VND-04903,6997.05,USD,2020-03-18,2021-02-12,RETAINER,EXPIRED,EMP-RM412
CON-005932,VND-00653,104525.75,CAD,2022-03-26,2023-03-17,MASTER_SERVICE,TERMINATED,EMP-27069
CON-005933,VND-03404,133722.02,USD,2018-05-22,2021-05-08,TIME_AND_MATERIAL,ACTIVE,EMP-55316
CON-005934,VND-04705,9547.59,EUR,2022-02-11,2024-05-11,FIXED_PRICE,EXPIRED,EMP-68094
CON-005935,VND-01232,432871.93,GBP,2023-08-25,2026-06-20,MASTER_SERVICE,DRAFT,EMP-RM224
CON-005936,VND-02869,457257.09,USD,2018-08-17,2020-12-23,RETAINER,EXPIRED,EMP-36401
CON-005937,VND-02291,165739.67,USD,2018-07-25,2021-04-17,MASTER_SERVICE,EXPIRED,EMP-57785
CON-005938,VND-03376,252090.85,SGD,2023-02-06,2023-12-21,MASTER_SERVICE,EXPIRED,EMP-11880
CON-005939,VND-04639,16541.94,INR,2020-11-27,2023-11-10,FRAMEWORK,EXPIRED,EMP-3330
CON-005940,VND-03505,5000.0,CAD,2018-10-29,2020-10-30,MASTER_SERVICE,EXPIRED,EMP-CORP-00552
CON-005941,VND-01411,17879.35,USD,2019-04-19,2021-03-18,RETAINER,EXPIRED,EMP-61424
CON-005942,VND-00205,350408.89,GBP,2021-01-29,2023-04-09,FRAMEWORK,TERMINATED,EMP-2031
CON-005943,VND-04518,8242268.83,CAD,2023-04-02,2024-11-12,TIME_AND_MATERIAL,EXPIRED,EMP-17740
CON-005944,VND-01022,130047.32,EUR,2022-03-05,2023-12-19,MASTER_SERVICE,EXPIRED,EMP-22894
CON-005945,VND-01286,10378.8,GBP,2023-05-01,2024-06-20,MASTER_SERVICE,TERMINATED,EMP-17910
CON-005946,VND-02635,12775.29,EUR,2023-04-23,2026-04-19,FRAMEWORK,ACTIVE,EMP-3993
