transaction_id,transaction_date,vendor_id,amount,currency,transaction_type,risk_score,status
TXN-683468,2020-05-03,VND-01692,32322.92,AUD,ADVANCE,0.348,COMPLETED
TXN-C1103776925,2021-12-12,VND-00363,3071.52,INR,TRANSFER,0.64,COMPLETED
TXN-119154,2023-04-08,VND-02233,4950.21,CAD,REFUND,0.916,PENDING
TXN-C2027499247,2021-06-02,VND-01505,30055.35,EUR,PURCHASE,0.659,COMPLETED
TXN-C1030175374,2020-06-03,VND-04732,268385.46,EUR,SETTLEMENT,0.507,PENDING
TXN-C1997761779,2024-10-20,VND-04427,275546.55,GBP,INVOICE,0.213,COMPLETED
TXN-573810,2021-05-24,VND-00595,13243.48,USD,REIMBURSEMENT,0.465,COMPLETED
TXN-494826,2021-01-16,VND-02007,17138.79,GBP,ADVANCE,0.938,COMPLETED
TXN-626394,2021-08-23,VND-02145,212079.9,USD,PURCHASE,0.219,COMPLETED
TXN-C1092992060,2024-10-20,VND-01758,117874.53,INR,REIMBURSEMENT,0.736,COMPLETED
TXN-C1469597388,2023-08-03,VND-03161,19090.4,USD,PAYMENT,0.731,PENDING
TXN-C61011496,2023-12-15,VND-00965,413890.25,CAD,REIMBURSEMENT,0.55,COMPLETED
TXN-C1126059558,2020-04-03,VND-04401,35004.69,USD,PAYMENT,0.257,COMPLETED
TXN-C1048871897,2023-05-14,VND-02049,148310.95,USD,REIMBURSEMENT,0.007,COMPLETED
TXN-944518,2021-01-01,VND-02759,264756.85,USD,REIMBURSEMENT,0.519,COMPLETED
TXN-129970,2024-05-23,VND-03020,122167.89,GBP,INVOICE,0.689,FLAGGED
TXN-C701452099,2024-01-01,VND-03425,17418.05,USD,INVOICE,0.699,COMPLETED
TXN-C417118375,2022-01-08,VND-00809,469471.98,EUR,REFUND,0.585,PENDING
TXN-C1659452474,2022-05-06,VND-00505,5056.48,EUR,ADVANCE,0.284,COMPLETED
TXN-744820,2020-02-07,VND-03852,805.81,USD,REIMBURSEMENT,0.86,COMPLETED
TXN-C1164365897,2024-03-09,VND-00641,525927.38,EUR,ADVANCE,0.897,COMPLETED
TXN-C1038492925,2021-09-09,VND-02139,12628.48,SGD,INVOICE,0.948,COMPLETED
TXN-C1998103567,2024-06-16,VND-04159,281348.92,INR,REIMBURSEMENT,0.108,COMPLETED
TXN-C1955508551,2022-05-26,VND-00849,141538.09,USD,INVOICE,0.315,FLAGGED
TXN-624613,2023-11-10,VND-02281,228264.6,INR,INVOICE,0.637,COMPLETED
TXN-C1844521873,2022-07-06,VND-03309,848.74,USD,REFUND,0.314,COMPLETED
TXN-C84481493,2021-06-02,VND-03325,2874.82,INR,SETTLEMENT,0.489,COMPLETED
TXN-C300895292,2023-11-26,VND-04375,2277.89,USD,PAYMENT,0.982,FLAGGED
TXN-176968,2021-09-29,VND-00654,14992.84,EUR,REFUND,0.819,COMPLETED
TXN-582643,2024-02-07,VND-04303,963365.47,EUR,REIMBURSEMENT,0.823,COMPLETED
TXN-808673,2021-09-13,VND-04186,29205.88,USD,PAYMENT,0.555,COMPLETED
TXN-C813246493,2021-10-05,VND-01015,308905.37,USD,PAYMENT,0.952,COMPLETED
TXN-250476,2023-08-01,VND-01794,102498.31,USD,PURCHASE,0.946,COMPLETED
TXN-455511,2020-12-05,VND-00708,382979.87,USD,SETTLEMENT,0.717,PENDING
TXN-C712147062,2023-05-10,VND-01049,903306.3,CAD,TRANSFER,0.955,COMPLETED
TXN-901082,2024-09-20,VND-03845,9227.51,USD,REIMBURSEMENT,0.663,COMPLETED
TXN-457773,2022-09-28,VND-02858,1745.14,GBP,SETTLEMENT,0.296,COMPLETED
TXN-C1967496309,2020-07-25,VND-03273,824917.77,GBP,PAYMENT,0.79,COMPLETED
TXN-C500618423,2023-07-14,VND-04206,5239.66,USD,ADVANCE,0.939,COMPLETED
TXN-C1210532271,2023-10-28,VND-01365,444641.65,USD,REIMBURSEMENT,0.357,COMPLETED
TXN-C267033047,2024-09-18,VND-01739,201286.05,AUD,TRANSFER,0.615,COMPLETED
TXN-C609868604,2020-03-05,VND-02940,207675.31,GBP,REIMBURSEMENT,0.925,COMPLETED
TXN-C712723382,2024-03-19,VND-03688,170200.83,USD,REIMBURSEMENT,0.193,COMPLETED
TXN-720335,2024-03-08,VND-03288,98696.38,USD,TRANSFER,0.425,COMPLETED
TXN-C418942589,2020-08-18,VND-01723,12741.63,USD,SETTLEMENT,0.329,COMPLETED
TXN-C2050461727,2020-12-28,VND-05000,32062.98,GBP,ADVANCE,0.316,COMPLETED
TXN-C437306494,2024-04-16,VND-00039,8972.03,INR,TRANSFER,0.966,PENDING
TXN-C1928849204,2020-11-24,VND-04174,259649.83,EUR,PAYMENT,0.768,COMPLETED
TXN-464956,2023-02-21,VND-01652,156006.13,USD,REFUND,0.618,COMPLETED
TXN-C853956690,2023-04-30,VND-02722,9644.15,GBP,TRANSFER,0.449,COMPLETED
TXN-C1976439981,2021-01-20,VND-00052,9845.82,EUR,PURCHASE,0.65,FLAGGED
TXN-C1905758022,2022-03-23,VND-02629,13179.22,USD,INVOICE,0.978,COMPLETED
TXN-C685903371,2022-11-24,VND-02026,456750.36,SGD,REFUND,0.043,COMPLETED
TXN-C730949640,2024-01-13,VND-04940,9104.26,USD,REFUND,0.246,COMPLETED
TXN-C1127174687,2024-05-03,VND-02237,14677.92,USD,REIMBURSEMENT,0.221,COMPLETED
TXN-C1015706015,2022-06-24,VND-01622,135589.56,USD,REFUND,0.039,COMPLETED
TXN-C434704695,2020-09-13,VND-02872,195429.62,SGD,TRANSFER,0.62,COMPLETED
TXN-C2018933804,2020-10-29,VND-00606,559583.31,GBP,REIMBURSEMENT,0.905,COMPLETED
TXN-958779,2020-09-27,VND-02012,5974.46,USD,REFUND,0.56,COMPLETED
TXN-117502,2023-03-23,VND-01709,29606.96,INR,PAYMENT,0.94,COMPLETED
TXN-C460603587,2020-07-23,VND-02454,282741.18,AUD,PURCHASE,0.356,COMPLETED
TXN-C561910810,2022-07-14,VND-02895,495975.39,USD,INVOICE,0.795,COMPLETED
TXN-C460349285,2022-12-23,VND-02293,89269.6,EUR,REIMBURSEMENT,0.278,COMPLETED
TXN-C1486944091,2024-06-17,VND-02821,10583.52,AUD,PURCHASE,0.587,COMPLETED
TXN-115048,2021-10-18,VND-00158,7666.72,USD,REFUND,0.67,COMPLETED
TXN-C934988149,2023-10-04,VND-00607,125109.18,USD,ADVANCE,0.16,COMPLETED
TXN-C486662053,2024-08-21,VND-02608,4126.12,EUR,PURCHASE,0.324,COMPLETED
TXN-C1127171622,2022-05-27,VND-00524,55289.69,USD,REFUND,0.548,PENDING
TXN-768728,2024-06-15,VND-04962,1397.07,USD,SETTLEMENT,0.594,COMPLETED
TXN-C102060618,2021-12-14,VND-01167,114648.84,USD,INVOICE,0.576,COMPLETED
TXN-C468751349,2024-03-31,VND-04430,507138.3,USD,INVOICE,0.772,COMPLETED
TXN-C2051971073,2022-07-25,VND-02471,7792.56,USD,REFUND,0.836,COMPLETED
TXN-788299,2020-03-14,VND-04498,11478.14,CAD,REIMBURSEMENT,0.726,COMPLETED
TXN-C1479104433,2020-10-27,VND-01685,53385.41,USD,REFUND,0.614,COMPLETED
TXN-315297,2022-12-17,VND-01770,13294.98,EUR,INVOICE,0.442,COMPLETED
TXN-C773646084,2023-06-02,VND-04841,460030.16,GBP,INVOICE,0.86,COMPLETED
TXN-527830,2021-06-13,VND-01139,67094.71,EUR,REFUND,0.027,COMPLETED
TXN-C1320735046,2022-05-22,VND-02147,7652.24,EUR,TRANSFER,0.655,COMPLETED
TXN-958440,2021-08-16,VND-03171,217605.03,USD,PURCHASE,0.138,PENDING
TXN-C2128310218,2021-10-12,VND-02645,1438.0,USD,TRANSFER,0.815,COMPLETED
TXN-868574,2020-05-20,VND-00877,301310.55,USD,TRANSFER,0.841,COMPLETED
TXN-303406,2021-09-04,VND-02690,4699.16,AUD,SETTLEMENT,0.568,COMPLETED
TXN-C976535185,2024-03-07,VND-02533,140440.02,GBP,PURCHASE,0.807,COMPLETED
TXN-C1506456959,2020-11-14,VND-02531,534523.49,USD,PURCHASE,0.846,COMPLETED
TXN-308525,2024-01-16,VND-01610,100.0,USD,INVOICE,0.739,COMPLETED
TXN-C1342812420,2024-06-19,VND-03507,28747.33,INR,TRANSFER,0.118,COMPLETED
TXN-C351249017,2024-02-24,VND-02510,169231.8,GBP,REIMBURSEMENT,0.496,COMPLETED
TXN-C1649975005,2021-10-07,VND-04583,2772425.23,AUD,INVOICE,0.988,COMPLETED
TXN-C1704535540,2020-09-30,VND-04763,2979.53,GBP,PAYMENT,0.585,COMPLETED
TXN-C1732881872,2020-03-22,VND-02756,159456.87,USD,INVOICE,0.229,COMPLETED
TXN-C1526184389,2021-07-30,VND-04134,11608.6,INR,TRANSFER,0.199,COMPLETED
TXN-648905,2021-03-01,VND-04180,534641.8,INR,ADVANCE,0.871,COMPLETED
TXN-278510,2022-05-24,VND-03524,3403.79,USD,REFUND,0.609,COMPLETED
TXN-200238,2024-11-23,VND-01209,3130.97,USD,INVOICE,0.647,PENDING
TXN-226702,2024-04-25,VND-02029,13083.77,GBP,PURCHASE,0.009,COMPLETED
TXN-C1516172338,2024-08-18,VND-04498,473317.54,AUD,TRANSFER,0.259,COMPLETED
TXN-C625099826,2024-09-19,VND-00863,449808.5,SGD,TRANSFER,0.179,COMPLETED
TXN-C2089317615,2020-07-15,VND-00799,5200.13,AUD,ADVANCE,0.167,COMPLETED
TXN-C786246622,2020-09-20,VND-03739,135952.18,USD,PAYMENT,0.609,COMPLETED
TXN-108421,2024-06-25,VND-00231,8195.06,INR,REIMBURSEMENT,0.466,COMPLETED
TXN-C1182451192,2020-03-26,VND-00367,108688.75,CAD,PURCHASE,0.719,COMPLETED
TXN-995211,2020-05-25,VND-00427,9827.4,USD,REIMBURSEMENT,0.62,COMPLETED
TXN-C1177072083,2022-05-30,VND-01679,6754.06,CAD,PURCHASE,0.197,COMPLETED
TXN-C793903346,2023-11-11,VND-00156,6160.52,CAD,INVOICE,0.537,COMPLETED
TXN-829297,2024-07-24,VND-04533,7732.2,GBP,REIMBURSEMENT,0.13,COMPLETED
TXN-C1705511976,2021-11-25,VND-04314,91851.26,EUR,REFUND,0.155,COMPLETED
TXN-C1545982161,2023-01-28,VND-00353,27665.87,GBP,PURCHASE,0.572,COMPLETED
TXN-C171931169,2020-07-16,VND-02865,77889.29,INR,INVOICE,0.468,COMPLETED
TXN-C1845952463,2021-01-10,VND-00862,379324.85,SGD,PURCHASE,0.825,COMPLETED
TXN-C815336475,2020-09-10,VND-04960,64645.56,GBP,TRANSFER,0.017,COMPLETED
TXN-610296,2021-05-21,VND-01067,153176.18,USD,PAYMENT,0.743,COMPLETED
TXN-C967337409,2022-07-11,VND-02324,205732.37,EUR,ADVANCE,0.903,COMPLETED
TXN-C1219477825,2022-11-20,VND-00942,193382.23,INR,PURCHASE,0.276,COMPLETED
TXN-674142,2021-12-23,VND-01971,6078.56,SGD,PAYMENT,0.714,COMPLETED
TXN-883868,2024-01-14,VND-04824,2857.01,USD,SETTLEMENT,0.932,COMPLETED
TXN-857981,2024-07-27,VND-01475,297168.53,EUR,SETTLEMENT,0.065,COMPLETED
TXN-C1233505227,2020-10-31,VND-04302,71623.71,SGD,PURCHASE,0.221,COMPLETED
TXN-C188066820,2023-05-06,VND-02684,1894.62,SGD,TRANSFER,0.843,COMPLETED
TXN-219175,2022-09-07,VND-02473,16569.2,USD,ADVANCE,0.753,COMPLETED
TXN-C1604291669,2021-08-31,VND-02419,145475.51,CAD,TRANSFER,0.409,COMPLETED
TXN-C1564170442,2024-05-09,VND-00719,11810.94,USD,PAYMENT,0.931,COMPLETED
TXN-C1706088416,2024-03-06,VND-04129,11070.71,USD,SETTLEMENT,0.998,COMPLETED
TXN-C1153400840,2022-09-12,VND-02353,360788.24,GBP,INVOICE,0.642,COMPLETED
TXN-C1834933646,2024-05-05,VND-00412,98243.46,USD,INVOICE,0.278,COMPLETED
TXN-941885,2024-05-18,VND-03673,282089.64,USD,REFUND,0.514,COMPLETED
TXN-C264720293,2024-10-07,VND-02558,148502.7,GBP,SETTLEMENT,0.679,COMPLETED
TXN-C1177852821,2020-03-01,VND-02611,3269.72,USD,INVOICE,0.29,COMPLETED
TXN-C1767121170,2020-10-30,VND-04813,3809.42,GBP,INVOICE,0.425,COMPLETED
TXN-C26556165,2021-12-20,VND-03486,9824.48,EUR,PURCHASE,0.343,COMPLETED
TXN-C632184683,2022-07-22,VND-00118,202285.88,USD,REIMBURSEMENT,0.455,COMPLETED
TXN-749397,2023-01-25,VND-03677,134441.11,USD,REFUND,0.136,COMPLETED
TXN-362558,2022-05-17,VND-04758,1110391.6,INR,PAYMENT,0.745,COMPLETED
TXN-775729,2020-08-20,VND-00875,62923.84,USD,ADVANCE,0.334,COMPLETED
TXN-C2065313034,2021-05-28,VND-03485,1138670.62,USD,REFUND,0.776,COMPLETED
TXN-322975,2024-08-02,VND-01410,13698.54,SGD,ADVANCE,0.35,COMPLETED
TXN-985527,2022-08-12,VND-02735,8217.15,EUR,REFUND,0.323,COMPLETED
TXN-436677,2020-08-21,VND-00232,96403.42,USD,TRANSFER,0.783,COMPLETED
TXN-C949318920,2023-08-07,VND-04163,20402.13,SGD,REIMBURSEMENT,0.452,COMPLETED
TXN-426472,2023-04-28,VND-02914,3611.72,USD,TRANSFER,0.308,COMPLETED
TXN-C335804115,2020-08-28,VND-04813,430624.59,USD,SETTLEMENT,0.271,COMPLETED
TXN-479529,2022-01-18,VND-01395,5066.4,USD,REIMBURSEMENT,0.655,COMPLETED
TXN-851900,2020-05-31,VND-00490,159564.43,USD,ADVANCE,0.376,COMPLETED
TXN-C1376074013,2020-09-16,VND-04431,4316.91,GBP,SETTLEMENT,0.026,REVERSED
TXN-C247269033,2024-08-11,VND-04344,4870.28,USD,ADVANCE,0.835,COMPLETED
TXN-325730,2024-07-12,VND-00274,338946.73,USD,TRANSFER,0.704,COMPLETED
TXN-748859,2023-12-06,VND-01410,593784.84,USD,REIMBURSEMENT,0.667,COMPLETED
TXN-869634,2020-02-04,VND-00691,54016.0,GBP,PAYMENT,0.374,COMPLETED
TXN-C447392721,2020-07-07,VND-01550,147044.22,CAD,INVOICE,0.581,COMPLETED
TXN-C1797478167,2020-05-29,VND-04784,3984.14,EUR,REIMBURSEMENT,0.138,PENDING
TXN-552205,2021-06-02,VND-04807,6883.64,EUR,ADVANCE,0.585,COMPLETED
TXN-725687,2024-01-24,VND-03540,1511.65,USD,PAYMENT,0.63,COMPLETED
TXN-770566,2021-05-08,VND-00511,6033.23,USD,SETTLEMENT,0.657,COMPLETED
TXN-203951,2022-04-16,VND-04249,1588.8,GBP,REIMBURSEMENT,0.401,COMPLETED
TXN-C2007097165,2021-09-02,VND-02557,2006216.45,CAD,SETTLEMENT,0.676,PENDING
TXN-C1130920069,2023-12-22,VND-01277,3444.79,EUR,PURCHASE,0.859,COMPLETED
TXN-173031,2020-10-26,VND-00246,541586.83,CAD,REIMBURSEMENT,0.683,COMPLETED
TXN-243398,2024-07-08,VND-00193,56277.4,USD,PAYMENT,0.209,COMPLETED
TXN-240677,2023-03-10,VND-02595,732067.59,USD,TRANSFER,0.902,COMPLETED
TXN-177798,2023-08-19,VND-03172,141024.39,EUR,TRANSFER,0.061,COMPLETED
TXN-C1876191870,2021-12-23,VND-02509,7766.84,EUR,INVOICE,0.674,COMPLETED
TXN-745663,2020-09-13,VND-00487,9159.28,EUR,TRANSFER,0.068,FLAGGED
TXN-C1807105745,2020-12-08,VND-02375,1182230.58,EUR,SETTLEMENT,0.774,COMPLETED
TXN-369300,2023-09-20,VND-01486,61468.97,INR,TRANSFER,0.364,COMPLETED
TXN-460618,2022-03-07,VND-00657,198499.07,CAD,PURCHASE,0.456,FLAGGED
TXN-C1665661388,2023-10-13,VND-04875,4579.6,SGD,INVOICE,0.138,COMPLETED
TXN-957142,2022-04-29,VND-00462,77227.81,INR,PAYMENT,0.544,COMPLETED
TXN-C1618099562,2020-10-08,VND-03298,10667.92,AUD,INVOICE,0.452,COMPLETED
TXN-C379005893,2022-08-26,VND-03666,29888.61,EUR,SETTLEMENT,0.055,COMPLETED
TXN-484910,2024-06-11,VND-04796,1793.96,EUR,PURCHASE,0.427,COMPLETED
TXN-C848193662,2020-01-16,VND-00017,26188.63,GBP,ADVANCE,0.767,COMPLETED
TXN-604712,2024-03-10,VND-03871,90097.69,CAD,PAYMENT,0.169,COMPLETED
TXN-C1805251684,2024-12-27,VND-01507,542590.83,GBP,ADVANCE,0.722,PENDING
TXN-C1006852128,2024-08-05,VND-03940,146316.52,EUR,TRANSFER,0.81,COMPLETED
TXN-709523,2023-04-16,VND-02758,17381.41,EUR,SETTLEMENT,0.176,COMPLETED
TXN-C169600459,2024-12-03,VND-01653,1358566.47,GBP,SETTLEMENT,0.698,COMPLETED
TXN-C1254123558,2020-05-03,VND-04303,36680.02,EUR,REIMBURSEMENT,0.668,COMPLETED
TXN-C774310632,2021-09-27,VND-04679,102585.43,USD,REFUND,0.146,COMPLETED
TXN-728480,2024-12-18,VND-01245,824.52,GBP,REFUND,0.748,COMPLETED
TXN-C1682785322,2021-02-11,VND-00407,7154.46,INR,SETTLEMENT,0.707,COMPLETED
TXN-305539,2022-01-21,VND-02662,87436.99,EUR,ADVANCE,0.489,COMPLETED
TXN-C1433561138,2020-01-08,VND-01237,9572.92,SGD,REIMBURSEMENT,0.363,COMPLETED
TXN-C1828522217,2024-02-13,VND-02827,9748.15,SGD,INVOICE,0.274,COMPLETED
TXN-C597328501,2024-02-26,VND-02020,200288.59,USD,PURCHASE,0.662,COMPLETED
TXN-C637524006,2020-12-04,VND-04636,72540.71,EUR,INVOICE,0.316,COMPLETED
TXN-C1689925152,2020-02-03,VND-04434,1679.0,INR,TRANSFER,0.537,PENDING
TXN-C1186385521,2022-08-21,VND-04068,259716.02,EUR,REFUND,0.688,COMPLETED
TXN-C1536324801,2023-07-29,VND-04908,20490.81,EUR,PAYMENT,0.441,COMPLETED
TXN-C1931674065,2020-10-29,VND-01683,204063.36,GBP,REFUND,0.898,COMPLETED
TXN-255537,2021-08-14,VND-03388,6947.99,USD,INVOICE,0.767,COMPLETED
TXN-C378551315,2020-02-20,VND-02610,8323.15,USD,REIMBURSEMENT,0.699,COMPLETED
TXN-C179018965,2020-02-28,VND-01030,225232.36,GBP,INVOICE,0.665,COMPLETED
TXN-408678,2024-10-25,VND-04914,16000.42,INR,INVOICE,0.709,COMPLETED
TXN-C1955937711,2020-09-02,VND-02981,88527.97,AUD,PURCHASE,0.481,COMPLETED
TXN-C1071522313,2020-02-29,VND-00490,409681.96,INR,ADVANCE,0.084,COMPLETED
TXN-C1267779390,2022-12-30,VND-04476,487925.27,AUD,ADVANCE,0.475,COMPLETED
TXN-C650608468,2022-03-21,VND-01805,209283.47,CAD,PAYMENT,0.628,PENDING
TXN-C449822808,2022-02-19,VND-02214,224210.5,USD,INVOICE,0.121,COMPLETED
TXN-845468,2024-10-26,VND-00974,9668.97,EUR,TRANSFER,0.223,COMPLETED
TXN-C1464078834,2020-09-24,VND-00771,584376.99,INR,TRANSFER,0.837,FLAGGED
TXN-C728740247,2023-07-05,VND-00599,44952.74,USD,PURCHASE,0.796,COMPLETED
TXN-920347,2024-12-12,VND-00160,2636.86,USD,REIMBURSEMENT,0.814,COMPLETED
TXN-C1843396935,2021-06-22,VND-03524,159289.23,USD,REIMBURSEMENT,0.607,COMPLETED
TXN-C428156140,2020-05-21,VND-00869,12218.07,AUD,SETTLEMENT,0.095,COMPLETED
TXN-C336951427,2024-02-26,VND-03948,311952.68,AUD,REFUND,0.187,COMPLETED
TXN-838920,2020-10-20,VND-03733,17212.37,USD,REIMBURSEMENT,0.62,PENDING
TXN-C1355338301,2022-04-24,VND-04122,20383.36,EUR,INVOICE,0.537,COMPLETED
TXN-477044,2020-01-19,VND-02307,35689.22,USD,REIMBURSEMENT,0.165,COMPLETED
TXN-C302859689,2020-03-12,VND-02239,278.57,USD,SETTLEMENT,0.379,COMPLETED
TXN-C85376694,2022-01-27,VND-02974,144516.59,SGD,ADVANCE,0.187,COMPLETED
TXN-C172118310,2022-05-08,VND-04463,100.0,GBP,PAYMENT,0.041,PENDING
TXN-C1676067089,2024-07-23,VND-00704,567469.05,INR,INVOICE,0.982,COMPLETED
TXN-195746,2021-10-22,VND-00613,9988.19,USD,INVOICE,0.328,COMPLETED
TXN-113899,2021-09-23,VND-01167,11028.3,USD,REFUND,0.085,COMPLETED
TXN-C1233830968,2024-03-01,VND-04587,15102.55,AUD,REFUND,0.066,COMPLETED
TXN-603424,2020-04-11,VND-02007,11758.08,AUD,REFUND,0.824,COMPLETED
TXN-C1264267888,2020-09-14,VND-03356,300652.69,USD,PURCHASE,0.983,COMPLETED
TXN-242886,2024-07-05,VND-02885,9744.51,USD,TRANSFER,0.553,PENDING
TXN-C1683217603,2021-02-15,VND-04749,36382.35,EUR,REIMBURSEMENT,0.357,COMPLETED
TXN-545943,2021-06-17,VND-03750,7227.69,AUD,INVOICE,0.058,COMPLETED
TXN-553786,2024-01-22,VND-03065,177190.22,EUR,PAYMENT,0.106,REVERSED
TXN-C781103026,2021-12-23,VND-01902,22192.05,AUD,TRANSFER,0.944,COMPLETED
TXN-429470,2023-01-25,VND-04862,45197.76,AUD,PAYMENT,0.8,PENDING
TXN-C14568919,2023-12-18,VND-02841,180859.05,AUD,PURCHASE,0.755,COMPLETED
TXN-136796,2022-08-10,VND-04340,159718.41,GBP,REIMBURSEMENT,0.373,COMPLETED
TXN-C1049201974,2021-07-19,VND-04896,44791.74,GBP,PAYMENT,0.5,COMPLETED
TXN-248245,2021-04-28,VND-01813,13594.13,USD,PAYMENT,0.366,COMPLETED
TXN-882404,2020-06-24,VND-04901,487835.51,EUR,PURCHASE,0.868,COMPLETED
TXN-708239,2023-12-15,VND-01166,215414.76,USD,REIMBURSEMENT,0.779,COMPLETED
TXN-118576,2021-09-16,VND-04243,14439.12,USD,SETTLEMENT,0.408,COMPLETED
TXN-940997,2022-03-23,VND-03223,11057.89,AUD,PAYMENT,0.07,COMPLETED
TXN-C639671723,2022-11-22,VND-02074,101457.86,EUR,SETTLEMENT,0.581,COMPLETED
TXN-450427,2021-04-08,VND-01179,4919.91,INR,REIMBURSEMENT,0.158,COMPLETED
TXN-C540643948,2024-08-10,VND-02877,65127.14,INR,PAYMENT,0.576,COMPLETED
TXN-C1647341848,2023-03-30,VND-01882,193800.71,GBP,REFUND,0.57,COMPLETED
TXN-893306,2023-08-02,VND-03254,6037.15,EUR,ADVANCE,0.555,COMPLETED
TXN-167113,2023-10-14,VND-03209,16510.73,EUR,PAYMENT,0.973,PENDING
TXN-C2047364449,2024-12-17,VND-02677,113650.62,CAD,SETTLEMENT,0.528,COMPLETED
TXN-C2091744584,2022-04-12,VND-00713,199553.34,CAD,REIMBURSEMENT,0.822,COMPLETED
TXN-C1288007780,2020-03-15,VND-00314,22703.39,EUR,ADVANCE,0.659,COMPLETED
TXN-C167062533,2024-07-26,VND-03901,9140.92,GBP,PURCHASE,0.786,PENDING
TXN-C1210856733,2024-03-18,VND-03841,144006.71,EUR,SETTLEMENT,0.01,FLAGGED
TXN-C52477555,2022-01-23,VND-00158,6625.56,USD,PURCHASE,0.264,COMPLETED
TXN-C811207775,2020-12-19,VND-04016,9681.86,CAD,SETTLEMENT,0.097,COMPLETED
TXN-C512784896,2023-09-02,VND-00006,218947.54,AUD,SETTLEMENT,0.847,COMPLETED
TXN-C1265189536,2020-07-11,VND-01100,207768.2,EUR,TRANSFER,0.092,COMPLETED
TXN-746660,2022-11-10,VND-00910,246448.23,EUR,PURCHASE,0.167,COMPLETED
TXN-C628175152,2023-08-29,VND-04124,11344.55,USD,TRANSFER,0.474,COMPLETED
TXN-C353289825,2024-01-10,VND-01915,493220.84,GBP,ADVANCE,0.326,COMPLETED
TXN-C955875766,2020-10-04,VND-03789,197730.53,INR,REFUND,0.022,COMPLETED
TXN-302773,2022-11-04,VND-02048,1350.25,EUR,INVOICE,0.743,COMPLETED
TXN-C894584137,2021-10-10,VND-00654,20651.19,GBP,REIMBURSEMENT,0.428,COMPLETED
TXN-C1844777561,2021-06-24,VND-04682,7188.43,USD,SETTLEMENT,0.547,COMPLETED
TXN-C1459351470,2020-07-30,VND-00541,22737.62,EUR,TRANSFER,0.655,COMPLETED
TXN-898198,2023-07-12,VND-00663,24000.69,GBP,SETTLEMENT,0.201,COMPLETED
TXN-C47046911,2021-04-08,VND-03130,44189.75,EUR,SETTLEMENT,0.831,COMPLETED
TXN-607895,2024-07-13,VND-01442,446707.67,GBP,ADVANCE,0.596,COMPLETED
TXN-C873175411,2024-12-24,VND-04710,11722.36,USD,PAYMENT,0.39,COMPLETED
TXN-C1833011968,2021-07-06,VND-01012,21551.18,EUR,INVOICE,0.96,COMPLETED
TXN-406395,2024-10-18,VND-03622,11416.21,USD,REFUND,0.905,COMPLETED
TXN-C1016138445,2022-01-08,VND-04925,802.19,USD,SETTLEMENT,0.834,COMPLETED
TXN-C2084046498,2020-06-24,VND-03448,574744.16,SGD,PURCHASE,0.786,COMPLETED
TXN-C1643847581,2020-05-09,VND-00515,8748.81,AUD,REIMBURSEMENT,0.958,COMPLETED
TXN-C1584848671,2023-04-26,VND-01586,1136880.18,EUR,REFUND,0.832,COMPLETED
TXN-384969,2022-06-26,VND-03958,30792.31,USD,PURCHASE,0.53,COMPLETED
TXN-C1618425865,2020-05-16,VND-03720,153161.06,CAD,SETTLEMENT,0.339,COMPLETED
TXN-C1512085123,2022-07-15,VND-03004,80967.67,EUR,PAYMENT,0.535,COMPLETED
TXN-C942771559,2020-01-07,VND-00316,16055.24,USD,TRANSFER,0.383,COMPLETED
TXN-C1651251663,2021-07-28,VND-03536,43389.81,USD,SETTLEMENT,0.231,COMPLETED
TXN-C70619049,2024-05-31,VND-02052,91526.2,GBP,SETTLEMENT,0.422,COMPLETED
TXN-C25921783,2020-08-08,VND-01034,48166.89,USD,TRANSFER,0.99,COMPLETED
TXN-493316,2022-01-03,VND-02212,767438.09,EUR,SETTLEMENT,0.71,COMPLETED
TXN-C358054936,2023-11-19,VND-02480,383483.03,GBP,INVOICE,0.969,COMPLETED
TXN-620903,2024-05-20,VND-03824,153394.15,USD,REFUND,0.689,COMPLETED
TXN-160752,2020-01-02,VND-02147,3392262.69,GBP,REFUND,0.819,COMPLETED
TXN-C87948232,2021-04-03,VND-01277,11004.38,EUR,REFUND,0.315,COMPLETED
TXN-C1688084300,2021-05-17,VND-04441,11478.64,SGD,ADVANCE,0.54,COMPLETED
TXN-C667573139,2020-11-05,VND-00881,35168.87,EUR,REIMBURSEMENT,0.099,COMPLETED
TXN-C1361939303,2021-09-04,VND-03563,24844.84,SGD,SETTLEMENT,0.709,COMPLETED
TXN-590347,2020-10-22,VND-04739,174924.68,EUR,REIMBURSEMENT,0.861,COMPLETED
TXN-C1653035837,2024-10-20,VND-03694,8319.48,GBP,INVOICE,0.948,COMPLETED
TXN-174047,2022-10-31,VND-02147,285891.77,INR,PAYMENT,0.497,COMPLETED
TXN-994061,2024-11-25,VND-01700,632361.53,USD,PAYMENT,0.926,COMPLETED
TXN-443066,2021-09-20,VND-03707,6855.88,CAD,PURCHASE,0.201,COMPLETED
TXN-C2052833283,2024-12-22,VND-01851,13967.24,GBP,PAYMENT,0.647,COMPLETED
TXN-C743891012,2024-10-18,VND-02903,234710.12,EUR,PURCHASE,0.955,COMPLETED
TXN-773398,2023-11-28,VND-04846,321775.5,AUD,TRANSFER,0.713,COMPLETED
TXN-619722,2021-10-03,VND-01381,7527.01,USD,PAYMENT,0.775,COMPLETED
