vendor_id,vendor_name,vendor_type,country,registration_no,risk_rating,onboarding_date,status
VND-03018,DawnTech Services International,DISTRIBUTOR,France,REG-OW189HNS65,MEDIUM,2021-11-05,ACTIVE
VND-03019,NexPoint Analytics Ltd,DISTRIBUTOR,France,REG-KM456YRX62,LOW,2019-11-23,ACTIVE
VND-03020,Beta_Supplies Group,DISTRIBUTOR,China,REG-DU217SAY97,MEDIUM,2018-08-04,ACTIVE
VND-03021,CoreVault Systems Inc,DISTRIBUTOR,Germany,REG-IT036IBB16,LOW,2022-03-19,BLACKLISTED
VND-03022,PeakVault Services Group,MANUFACTURER,India,REG-WA704ZBI72,LOW,2022-08-26,ACTIVE
VND-03023,BridgeTech Consulting LLC,LOGISTICS,Canada,REG-XB351EXM58,LOW,2019-01-16,ACTIVE
VND-03024,SkyBridge Logistics International,SUPPLIER,United States,REG-BF017ZGU31,LOW,2021-05-20,ACTIVE
VND-03025,IronPoint Manufacturing Group,MANUFACTURER,Germany,REG-KD605XIL87,LOW,2023-09-24,ACTIVE
VND-03026,LatticeCore Partners Ltd,SERVICE_PROVIDER,Brazil,REG-LU441TCK33,MEDIUM,2019-05-30,ACTIVE
VND-03027,Gamma_Co Inc,CONTRACTOR,United Kingdom,REG-NG406RZU45,LOW,2021-11-09,ACTIVE
VND-03028,InnoCore Dynamics LLC,MANUFACTURER,China,REG-HK790VFW57,LOW,2020-12-21,ACTIVE
VND-03029,Beta_Supplies Inc,LOGISTICS,United Kingdom,REG-VT898TZL66,MEDIUM,2017-06-29,ACTIVE
VND-03030,KryptonPath Ltd,SERVICE_PROVIDER,United Kingdom,REG-JP365MUT61,LOW,2018-10-25,ACTIVE
VND-03031,UltraVista Technologies Group,LOGISTICS,Germany,REG-ZJ974AXR87,LOW,2020-12-23,ACTIVE
VND-03032,LatticeCore Partners Holdings,CONSULTANT,China,REG-EZ702UFI37,MEDIUM,2019-05-13,INACTIVE
VND-03033,OmegaLink Systems Inc,CONSULTANT,Germany,REG-LK430BMX19,LOW,2022-10-16,ACTIVE
VND-03034,XcelPath Networks,LOGISTICS,Netherlands,REG-JS673TMS33,LOW,2017-07-04,ACTIVE
VND-03035,XcelPath Networks Holdings,MANUFACTURER,France,REG-ZS732QCL39,LOW,2015-04-16,ACTIVE
VND-03036,Epsilon_Group Ltd,SUPPLIER,South Africa,REG-ZZ825DYN32,LOW,2018-08-21,INACTIVE
VND-03037,SkyBridge Logistics Holdings,CONTRACTOR,United Kingdom,REG-EP924NTK27,LOW,2024-04-01,ACTIVE
VND-03038,NexPoint Analytics,DISTRIBUTOR,China,REG-IP385RLB20,LOW,2022-07-29,ACTIVE
VND-03039,EcoVenture Supplies Ltd,CONSULTANT,United States,REG-BN914MOW01,LOW,2020-06-06,ACTIVE
VND-03040,VertiLink Distributors Ltd,CONTRACTOR,United States,REG-NT284FQE42,LOW,2017-08-24,ACTIVE
VND-03041,ZenithBridge Corp Holdings,CONTRACTOR,India,REG-AZ998REV29,LOW,2015-12-28,ACTIVE
VND-03042,UltraVista Technologies Group,CONSULTANT,United Kingdom,REG-IY515DCU45,LOW,2016-03-15,ACTIVE
VND-03043,Gamma_Co International,MANUFACTURER,UAE,REG-MJ699OHB91,LOW,2020-05-03,ACTIVE
VND-03044,ClearPath Logistics Inc,SUPPLIER,United States,REG-RJ064LXW33,LOW,2018-07-23,ACTIVE
VND-03045,Epsilon_Group Group,LOGISTICS,Ireland,REG-DD622NNE77,HIGH,2022-10-26,ACTIVE
VND-03046,YellowBridge Partners Inc,SUPPLIER,Germany,REG-TU680EBZ66,MEDIUM,2015-12-23,ACTIVE
VND-03047,HorizonEdge Inc,DISTRIBUTOR,UAE,REG-DP703YZC85,LOW,2022-10-22,ACTIVE
VND-03048,VoltEdge Solutions Inc,LOGISTICS,France,REG-GY595TIO29,LOW,2016-06-23,ACTIVE
VND-03049,PrimeAxis Corp Inc,DISTRIBUTOR,China,REG-UD410IFR74,LOW,2020-10-07,ACTIVE
VND-03050,KineticBlue Ltd Group,DISTRIBUTOR,Singapore,REG-KB067DAI58,MEDIUM,2018-09-17,ACTIVE
VND-03051,YellowBridge Partners Ltd,SERVICE_PROVIDER,Australia,REG-AC590PTZ62,LOW,2020-09-05,INACTIVE
VND-03052,KineticBlue Ltd Group,MANUFACTURER,Germany,REG-AU385ESK64,LOW,2020-07-11,ACTIVE
VND-03053,RapidCore Consulting Holdings,MANUFACTURER,Germany,REG-PL745NGH97,LOW,2021-01-26,INACTIVE
VND-03054,XcelPath Networks Inc,LOGISTICS,South Africa,REG-IT399RMY79,MEDIUM,2018-07-23,ACTIVE
VND-03055,TrueNorth Services Ltd,SUPPLIER,Singapore,REG-CL149VNU86,LOW,2016-05-01,ACTIVE
VND-03056,Epsilon_Group,SUPPLIER,United States,REG-JA504XBS93,CRITICAL,2015-06-11,ACTIVE
VND-03057,OmegaLink Systems Ltd,CONSULTANT,United States,REG-QY322GIG39,MEDIUM,2022-04-05,ACTIVE
VND-03058,Gamma_Co Inc,LOGISTICS,Germany,REG-QG289VNS81,HIGH,2016-04-19,ACTIVE
VND-03059,Apex Solutions Holdings,SERVICE_PROVIDER,United States,REG-AS853ELR40,MEDIUM,2018-10-24,ACTIVE
VND-03060,BlueStar Procurement Ltd,CONSULTANT,United States,REG-LH762TTF23,LOW,2023-04-12,ACTIVE
VND-03061,HorizonEdge Inc Ltd,SERVICE_PROVIDER,Canada,REG-TD422VGS56,LOW,2021-12-01,ACTIVE
VND-03062,FusionCore Analytics Group,LOGISTICS,United Kingdom,REG-JI718NCH88,LOW,2020-08-08,BLACKLISTED
VND-03063,Alpha_Inc International,CONTRACTOR,Ireland,REG-SE870YHD58,LOW,2023-01-25,ACTIVE
VND-03064,InnoCore Dynamics Holdings,MANUFACTURER,United Kingdom,REG-PX613ZTD49,LOW,2020-10-11,ACTIVE
VND-03065,EdgeWave Technologies Ltd,LOGISTICS,United Kingdom,REG-BW998RUG46,HIGH,2017-06-13,ACTIVE
VND-03066,GlobalNex Corp LLC,CONSULTANT,United States,REG-XY679YMR49,MEDIUM,2016-07-01,ACTIVE
VND-03067,Beta_Supplies LLC,MANUFACTURER,India,REG-JM830ZZH97,LOW,2015-01-30,ACTIVE
VND-03068,WavePath Inc,DISTRIBUTOR,India,REG-AF080YZI92,LOW,2016-01-04,ACTIVE
VND-03069,NorthBridge Supplies LLC,SERVICE_PROVIDER,Germany,REG-UU016CRG55,LOW,2021-03-14,ACTIVE
VND-03070,EcoVenture Supplies International,MANUFACTURER,United States,REG-ZU645UWW78,LOW,2020-10-25,ACTIVE
VND-03071,LatticeCore Partners Holdings,SERVICE_PROVIDER,Germany,REG-QE575BRA12,LOW,2020-05-20,ACTIVE
VND-03072,JadeCore Solutions LLC,SERVICE_PROVIDER,United States,REG-VH006YZA87,LOW,2017-12-24,INACTIVE
VND-03073,CoreVault Systems Holdings,DISTRIBUTOR,United States,REG-EA824YWQ05,LOW,2016-08-06,ACTIVE
VND-03074,RapidCore Consulting LLC,SERVICE_PROVIDER,China,REG-TQ512EXG24,LOW,2020-02-01,ACTIVE
VND-03075,DeltaPath Logistics Ltd,MANUFACTURER,Australia,REG-JZ997MMH40,LOW,2017-01-14,ACTIVE
VND-03076,LatticeCore Partners,MANUFACTURER,United Kingdom,REG-XO686UEC08,HIGH,2020-02-16,INACTIVE
VND-03077,VoltEdge Solutions Group,MANUFACTURER,Brazil,REG-MC170NTZ36,LOW,2021-05-01,ACTIVE
VND-03078,BridgeTech Consulting Holdings,CONSULTANT,United States,REG-DL423CZS86,HIGH,2017-01-14,BLACKLISTED
VND-03079,NexPoint Analytics Group,SERVICE_PROVIDER,United Kingdom,REG-OB508MXR98,LOW,2023-04-24,ACTIVE
VND-03080,Delta_Logistics Holdings,LOGISTICS,Brazil,REG-LX134BOE90,HIGH,2022-05-16,INACTIVE
VND-03081,JadeCore Solutions Ltd,CONSULTANT,United Kingdom,REG-FI979RVJ79,LOW,2016-08-12,ACTIVE
VND-03082,PrimeAxis Corp Inc,LOGISTICS,UAE,REG-YN841RHA35,LOW,2021-06-23,ACTIVE
VND-03083,TrueNorth Services Holdings,SUPPLIER,France,REG-WW450XYW73,LOW,2019-09-08,ACTIVE
VND-03084,WavePath Inc International,CONSULTANT,Canada,REG-UF748OOO09,MEDIUM,2017-06-15,ACTIVE
VND-03085,KryptonPath Ltd Holdings,LOGISTICS,India,REG-OW940JCI59,LOW,2017-12-05,ACTIVE
VND-03086,FusionCore Analytics Ltd,MANUFACTURER,United States,REG-RJ602PZC94,LOW,2023-01-09,INACTIVE
VND-03087,Gamma_Co Inc,SERVICE_PROVIDER,United States,REG-WI315VHR89,LOW,2021-07-12,ACTIVE
VND-03088,EdgeWave Technologies Group,CONTRACTOR,India,REG-JC907OGK34,LOW,2015-08-16,ACTIVE
VND-03089,XpressCore Dynamics Ltd,MANUFACTURER,United States,REG-BD777XNX48,LOW,2020-07-31,ACTIVE
VND-03090,Gamma_Co Holdings,DISTRIBUTOR,China,REG-VR141RHU86,LOW,2016-07-20,ACTIVE
VND-03091,InnoCore Dynamics Group,LOGISTICS,United States,REG-WU230IMU88,HIGH,2015-04-26,ACTIVE
VND-03092,VoltEdge Solutions Inc,LOGISTICS,United States,REG-KA868KPP41,LOW,2023-02-22,ACTIVE
VND-03093,CoreVault Systems Holdings,DISTRIBUTOR,France,REG-UJ326YTN05,LOW,2023-07-15,ACTIVE
VND-03094,DawnTech Services Ltd,DISTRIBUTOR,China,REG-SH427NGC67,LOW,2020-08-24,ACTIVE
VND-03095,TitanPath Holdings LLC,MANUFACTURER,Canada,REG-LN306QPR62,LOW,2023-02-05,ACTIVE
VND-03096,PrimeAxis Corp LLC,SERVICE_PROVIDER,United States,REG-DI151GJS81,LOW,2020-12-31,ACTIVE
VND-03097,Alpha_Inc Inc,SUPPLIER,United Kingdom,REG-TA265NJL59,MEDIUM,2023-08-15,INACTIVE
VND-03098,PrimeAxis Corp International,SUPPLIER,China,REG-DU062JOP32,LOW,2022-03-28,INACTIVE
VND-03099,HarborLight Services International,CONTRACTOR,United Kingdom,REG-LB717JKO98,MEDIUM,2015-09-30,ACTIVE
VND-03100,KryptonPath Ltd Inc,SUPPLIER,United States,REG-UR790ZTI06,HIGH,2016-01-19,BLACKLISTED
VND-03101,VoltEdge Solutions Ltd,CONTRACTOR,United States,REG-CL708UTQ47,LOW,2023-05-28,ACTIVE
VND-03102,RedPoint Consulting LLC,DISTRIBUTOR,United Kingdom,REG-UM176LHE75,LOW,2023-03-30,ACTIVE
VND-03103,Apex Solutions Ltd,SERVICE_PROVIDER,United States,REG-VN889DGE07,LOW,2019-08-30,ACTIVE
VND-03104,FlowBridge Inc Ltd,CONSULTANT,Canada,REG-MD591JLT57,LOW,2016-04-16,ACTIVE
VND-03105,JetStream Analytics,CONSULTANT,United States,REG-ZJ589NGQ62,LOW,2017-04-28,ACTIVE
VND-03106,DawnTech Services International,LOGISTICS,United States,REG-HB887JBR63,MEDIUM,2020-03-26,INACTIVE
VND-03107,WavePath Inc LLC,SUPPLIER,United States,REG-LZ761RGL23,LOW,2016-01-01,ACTIVE
VND-03108,LatticeCore Partners,DISTRIBUTOR,United States,REG-JZ190IGJ51,LOW,2016-05-10,ACTIVE
VND-03109,RapidCore Consulting LLC,LOGISTICS,Australia,REG-GX988IZB61,LOW,2020-12-07,ACTIVE
VND-03110,NexPoint Analytics LLC,CONSULTANT,United States,REG-CH706DDL69,HIGH,2023-03-08,ACTIVE
VND-03111,YieldPoint Partners Holdings,DISTRIBUTOR,United States,REG-JJ237YJM29,LOW,2017-05-03,ACTIVE
VND-03112,RapidCore Consulting Inc,LOGISTICS,Netherlands,REG-QT334MDC86,LOW,2018-05-19,ACTIVE
VND-03113,SilverPath Holdings Group,SUPPLIER,India,REG-UD350GNA67,LOW,2016-02-16,ACTIVE
VND-03114,ZenithBridge Corp LLC,CONSULTANT,Germany,REG-SC833AZF55,LOW,2020-11-19,ACTIVE
VND-03115,UltraVista Technologies Group,DISTRIBUTOR,India,REG-GU731VVO23,MEDIUM,2016-09-06,ACTIVE
VND-03116,Gamma_Co Ltd,MANUFACTURER,Canada,REG-IP057FHE05,LOW,2017-03-04,ACTIVE
VND-03117,YieldPoint Partners Inc,SUPPLIER,Ireland,REG-TR993QCT84,CRITICAL,2023-11-14,BLACKLISTED
VND-03118,UnityCore Technologies LLC,DISTRIBUTOR,Germany,REG-ET588ETE31,LOW,2021-05-19,ACTIVE
VND-03119,FusionCore Analytics Inc,LOGISTICS,United States,REG-DM012ZIC35,LOW,2015-03-11,ACTIVE
VND-03120,JetStream Analytics Holdings,SERVICE_PROVIDER,Germany,REG-EV156CLO89,LOW,2017-02-20,ACTIVE
VND-03121,YieldPoint Partners Holdings,CONSULTANT,United Kingdom,REG-DJ779OOT78,LOW,2023-07-21,ACTIVE
VND-03122,EdgeWave Technologies LLC,CONSULTANT,United States,REG-QA456EKZ84,MEDIUM,2023-09-24,ACTIVE
VND-03123,DeltaPath Logistics International,CONTRACTOR,South Africa,REG-TB403EBN66,LOW,2016-05-19,ACTIVE
VND-03124,FusionCore Analytics Holdings,CONSULTANT,Brazil,REG-WF295GQN73,LOW,2015-09-05,ACTIVE
VND-03125,VoltEdge Solutions,SERVICE_PROVIDER,Brazil,REG-CT159KMT75,LOW,2019-11-02,ACTIVE
VND-03126,InnoCore Dynamics Inc,DISTRIBUTOR,Ireland,REG-ZJ273XVN18,LOW,2018-02-26,ACTIVE
VND-03127,UltraVista Technologies Holdings,LOGISTICS,Japan,REG-JX029TQT15,HIGH,2016-10-11,ACTIVE
VND-03128,UnityCore Technologies Inc,SUPPLIER,India,REG-FY233VXE24,LOW,2018-03-15,ACTIVE
VND-03129,XcelPath Networks International,DISTRIBUTOR,Japan,REG-LB854ZYB83,LOW,2020-07-26,ACTIVE
VND-03130,Alpha_Inc Holdings,SUPPLIER,Canada,REG-ET734QYL46,LOW,2021-12-26,ACTIVE
VND-03131,WaveCore Manufacturing Holdings,SERVICE_PROVIDER,United Kingdom,REG-SP159FOF58,LOW,2018-03-13,ACTIVE
VND-03132,Beta_Supplies,LOGISTICS,India,REG-CA491VAK61,HIGH,2016-07-14,ACTIVE
VND-03133,CoreVault Systems Ltd,LOGISTICS,United States,REG-KJ218EPS16,LOW,2015-09-01,ACTIVE
VND-03134,CoreVault Systems Group,LOGISTICS,Singapore,REG-YS134DTL47,MEDIUM,2015-04-20,ACTIVE
VND-03135,ZenithBridge Corp Holdings,SUPPLIER,France,REG-SB483VIL77,LOW,2023-07-25,ACTIVE
VND-03136,IronPoint Manufacturing,SUPPLIER,Canada,REG-MX286BZJ43,LOW,2020-10-18,ACTIVE
VND-03137,BridgeTech Consulting Inc,SUPPLIER,Germany,REG-YT650LHJ99,LOW,2023-01-27,ACTIVE
VND-03138,MeridianTech Ltd,SERVICE_PROVIDER,Australia,REG-HM366VYA77,MEDIUM,2015-06-23,ACTIVE
VND-03139,UnityCore Technologies Group,SUPPLIER,United States,REG-UV661ZPR02,LOW,2018-09-22,ACTIVE
VND-03140,HorizonEdge Inc Holdings,CONTRACTOR,United Kingdom,REG-RS202ORN22,MEDIUM,2020-07-08,ACTIVE
VND-03141,UnityCore Technologies Group,SUPPLIER,China,REG-UC980BJO13,MEDIUM,2015-04-12,ACTIVE
VND-03142,HorizonEdge Inc LLC,SERVICE_PROVIDER,Singapore,REG-GE675CNE90,LOW,2018-12-26,ACTIVE
VND-03143,FusionCore Analytics,SUPPLIER,China,REG-HR524SBN46,MEDIUM,2017-04-17,ACTIVE
VND-03144,RapidCore Consulting Inc,CONSULTANT,South Africa,REG-DT233ZXB51,LOW,2023-09-18,ACTIVE
VND-03145,ClearPath Logistics Holdings,SERVICE_PROVIDER,Canada,REG-JY426PFW01,LOW,2024-05-26,ACTIVE
VND-03146,WaveCore Manufacturing Ltd,DISTRIBUTOR,India,REG-LY263WWV19,LOW,2015-09-20,ACTIVE
VND-03147,EcoVenture Supplies,SUPPLIER,India,REG-WK695OLF59,MEDIUM,2015-05-12,ACTIVE
VND-03148,TrueNorth Services Holdings,DISTRIBUTOR,United States,REG-MC764BNY14,LOW,2022-01-11,ACTIVE
VND-03149,DeltaPath Logistics International,SERVICE_PROVIDER,Australia,REG-VE850UUN25,MEDIUM,2021-08-07,ACTIVE
VND-03150,BridgeTech Consulting LLC,CONTRACTOR,Brazil,REG-EJ444LII86,LOW,2022-05-07,ACTIVE
VND-03151,JadeCore Solutions,MANUFACTURER,China,REG-WP390OEQ47,LOW,2024-03-14,ACTIVE
VND-03152,OpenBridge Systems LLC,DISTRIBUTOR,United States,REG-RE546SLM15,MEDIUM,2018-01-09,ACTIVE
VND-03153,UnityCore Technologies,LOGISTICS,United Kingdom,REG-SY251LDH14,LOW,2018-07-21,ACTIVE
VND-03154,GreenBridge Consulting,DISTRIBUTOR,India,REG-EI879SAS53,LOW,2024-01-22,ACTIVE
VND-03155,FusionCore Analytics International,DISTRIBUTOR,UAE,REG-CF095PBB43,LOW,2023-10-14,ACTIVE
VND-03156,PeakVault Services,SERVICE_PROVIDER,Brazil,REG-ZX183GDD08,CRITICAL,2017-03-24,BLACKLISTED
VND-03157,Acuity Systems International,DISTRIBUTOR,India,REG-TN187LFU31,LOW,2021-10-05,ACTIVE
VND-03158,GlobalNex Corp Group,SERVICE_PROVIDER,India,REG-EI114AKO36,LOW,2017-06-04,ACTIVE
VND-03159,KryptonPath Ltd Holdings,CONSULTANT,United Kingdom,REG-JD107GCN81,HIGH,2017-10-13,ACTIVE
VND-03160,NorthBridge Supplies LLC,DISTRIBUTOR,Brazil,REG-IV685WDD64,MEDIUM,2022-09-22,ACTIVE
VND-03161,HarborLight Services Ltd,LOGISTICS,United States,REG-LQ680MPZ26,LOW,2020-01-02,ACTIVE
VND-03162,QuantumEdge Solutions Group,LOGISTICS,United States,REG-AZ154CDL23,LOW,2019-10-31,ACTIVE
VND-03163,GreenBridge Consulting International,DISTRIBUTOR,United Kingdom,REG-VP302SVS86,LOW,2024-03-11,ACTIVE
VND-03164,Beta_Supplies Group,MANUFACTURER,United States,REG-VG052GSY24,LOW,2022-05-30,ACTIVE
VND-03165,QuantumEdge Solutions,LOGISTICS,United States,REG-CG206UEQ67,LOW,2021-02-13,ACTIVE
VND-03166,XpressCore Dynamics Ltd,DISTRIBUTOR,Brazil,REG-GZ599BPN20,LOW,2021-05-30,ACTIVE
VND-03167,LucentBridge Technologies International,SUPPLIER,United States,REG-RC822CUO22,LOW,2016-08-23,BLACKLISTED
VND-03168,VoltEdge Solutions Inc,DISTRIBUTOR,Japan,REG-XY922IPB20,HIGH,2021-01-10,BLACKLISTED
VND-03169,RapidCore Consulting Ltd,LOGISTICS,United States,REG-WN190QIT11,LOW,2015-05-06,ACTIVE
VND-03170,QuantumEdge Solutions Holdings,CONSULTANT,United Kingdom,REG-OP339LXL13,HIGH,2020-12-31,BLACKLISTED
VND-03171,WaveCore Manufacturing Ltd,MANUFACTURER,United Kingdom,REG-PU861MQV32,MEDIUM,2020-10-02,ACTIVE
VND-03172,GreenBridge Consulting Holdings,SUPPLIER,UAE,REG-TL645GZT23,LOW,2019-11-28,ACTIVE
VND-03173,QuantumEdge Solutions Ltd,SERVICE_PROVIDER,France,REG-LQ497LGB60,LOW,2015-07-11,ACTIVE
VND-03174,Beta_Supplies Inc,LOGISTICS,United Kingdom,REG-UZ634LWP20,LOW,2017-01-06,ACTIVE
VND-03175,MomentumCore Corp International,LOGISTICS,Ireland,REG-QK677JOO34,LOW,2016-01-10,ACTIVE
VND-03176,GreenBridge Consulting International,LOGISTICS,Brazil,REG-WZ529XFV73,LOW,2022-07-25,ACTIVE
VND-03177,RapidCore Consulting International,DISTRIBUTOR,United States,REG-KE266RFW55,LOW,2021-04-11,ACTIVE
VND-03178,LucentBridge Technologies LLC,MANUFACTURER,Japan,REG-DN625AAT38,LOW,2020-05-08,ACTIVE
VND-03179,WaveCore Manufacturing Group,SUPPLIER,India,REG-PZ147LSX53,LOW,2023-01-01,ACTIVE
VND-03180,LucentBridge Technologies International,CONTRACTOR,Singapore,REG-BU247UQO46,HIGH,2016-04-05,ACTIVE
VND-03181,PeakVault Services Group,SERVICE_PROVIDER,India,REG-IW538OXK96,LOW,2016-12-26,ACTIVE
VND-03182,JadeCore Solutions Ltd,CONTRACTOR,Canada,REG-MT853WYF24,LOW,2017-07-07,ACTIVE
VND-03183,DawnTech Services Ltd,LOGISTICS,Ireland,REG-EF924KPD15,LOW,2023-12-13,ACTIVE
VND-03184,CoreVault Systems Ltd,MANUFACTURER,Japan,REG-RN638QSA35,LOW,2019-09-24,ACTIVE
VND-03185,YieldPoint Partners Ltd,MANUFACTURER,India,REG-QK858BAY63,LOW,2017-10-15,ACTIVE
VND-03186,RedPoint Consulting International,CONTRACTOR,United States,REG-KE168LOP24,HIGH,2020-09-26,ACTIVE
VND-03187,JadeCore Solutions Holdings,SERVICE_PROVIDER,United States,REG-GW998ORG16,LOW,2016-02-23,ACTIVE
VND-03188,LucentBridge Technologies Inc,LOGISTICS,Japan,REG-SD116FBP83,LOW,2017-09-22,ACTIVE
VND-03189,InnoCore Dynamics,DISTRIBUTOR,United Kingdom,REG-YD073ESK72,LOW,2020-08-20,ACTIVE
VND-03190,TitanPath Holdings Ltd,DISTRIBUTOR,United States,REG-BE014JTB89,LOW,2017-07-22,ACTIVE
VND-03191,QuantumEdge Solutions International,CONSULTANT,UAE,REG-NH826IHS49,MEDIUM,2020-05-18,ACTIVE
VND-03192,BlueStar Procurement,LOGISTICS,United States,REG-ZL639UPR47,LOW,2021-12-27,ACTIVE
VND-03193,Beta_Supplies,LOGISTICS,India,REG-WW292ZNM64,LOW,2021-07-30,ACTIVE
VND-03194,MomentumCore Corp LLC,CONSULTANT,United Kingdom,REG-ZL917OTA29,LOW,2024-02-20,ACTIVE
VND-03195,NorthBridge Supplies International,SERVICE_PROVIDER,United States,REG-QF369QHL48,MEDIUM,2023-01-26,ACTIVE
VND-03196,CoreVault Systems Holdings,DISTRIBUTOR,Netherlands,REG-FN664ACR97,LOW,2018-08-08,INACTIVE
VND-03197,Beta_Supplies LLC,CONSULTANT,Canada,REG-VO068MHC33,LOW,2015-03-31,ACTIVE
VND-03198,TrueNorth Services International,CONTRACTOR,United States,REG-YX161KBH25,HIGH,2016-08-15,ACTIVE
VND-03199,PeakVault Services,MANUFACTURER,India,REG-UL639CWW94,LOW,2017-03-02,ACTIVE
VND-03200,Acuity Systems International,SERVICE_PROVIDER,France,REG-RN133EQA34,LOW,2015-09-16,ACTIVE
VND-03201,EdgeWave Technologies Inc,CONSULTANT,India,REG-SC734KIZ81,MEDIUM,2020-10-13,INACTIVE
VND-03202,IronPoint Manufacturing LLC,DISTRIBUTOR,UAE,REG-FM410NCE16,LOW,2015-06-21,ACTIVE
VND-03203,ZenithBridge Corp International,DISTRIBUTOR,United States,REG-AS481LPT16,HIGH,2024-05-06,INACTIVE
VND-03204,RedPoint Consulting International,LOGISTICS,United States,REG-PK910CJH04,LOW,2020-10-18,ACTIVE
VND-03205,NexPoint Analytics Group,MANUFACTURER,Canada,REG-IC866VEN16,MEDIUM,2019-06-04,ACTIVE
VND-03206,NexPoint Analytics LLC,DISTRIBUTOR,India,REG-HX903MQG42,HIGH,2021-01-14,ACTIVE
VND-03207,TitanPath Holdings Ltd,SERVICE_PROVIDER,India,REG-DN548UME42,LOW,2021-02-28,ACTIVE
VND-03208,TrueNorth Services LLC,CONTRACTOR,Germany,REG-FL607GNI91,HIGH,2016-01-05,ACTIVE
VND-03209,Delta_Logistics LLC,SUPPLIER,United States,REG-GS601FYF57,LOW,2015-07-21,INACTIVE
VND-03210,SkyBridge Logistics Group,LOGISTICS,France,REG-RT132BIT19,LOW,2015-08-28,ACTIVE
VND-03211,YieldPoint Partners LLC,CONTRACTOR,United States,REG-ZP702FSF88,CRITICAL,2015-07-02,INACTIVE
VND-03212,SkyBridge Logistics LLC,CONSULTANT,Brazil,REG-UI128FSE74,LOW,2015-09-11,ACTIVE
VND-03213,Delta_Logistics International,SERVICE_PROVIDER,Germany,REG-XF936YSB78,LOW,2017-04-28,ACTIVE
VND-03214,PeakVault Services Group,DISTRIBUTOR,Brazil,REG-YF391COF38,LOW,2016-02-14,INACTIVE
VND-03215,DeltaPath Logistics International,SUPPLIER,United States,REG-YK491SKP61,LOW,2020-06-11,ACTIVE
VND-03216,KryptonPath Ltd Holdings,CONSULTANT,India,REG-ET215PFV40,LOW,2024-01-19,ACTIVE
VND-03217,LatticeCore Partners,SERVICE_PROVIDER,Canada,REG-QB350QLY69,LOW,2018-04-16,ACTIVE
VND-03218,WavePath Inc,DISTRIBUTOR,Singapore,REG-VK168ULW45,LOW,2021-03-30,ACTIVE
VND-03219,UltraVista Technologies Inc,CONTRACTOR,United Kingdom,REG-OX741SFU02,LOW,2019-11-21,ACTIVE
VND-03220,TrueNorth Services Holdings,LOGISTICS,Canada,REG-TN179RHH89,LOW,2019-10-02,ACTIVE
VND-03221,IronPoint Manufacturing,SERVICE_PROVIDER,India,REG-GK566MOD94,LOW,2021-05-28,ACTIVE
VND-03222,MeridianTech Inc,LOGISTICS,South Africa,REG-BC051WQZ95,MEDIUM,2020-09-05,BLACKLISTED
VND-03223,Epsilon_Group Inc,CONTRACTOR,Singapore,REG-JL355COU84,LOW,2019-02-22,ACTIVE
VND-03224,Epsilon_Group LLC,LOGISTICS,Singapore,REG-IW172PXZ66,MEDIUM,2017-01-24,ACTIVE
VND-03225,GlobalNex Corp International,CONTRACTOR,South Africa,REG-EB504QCF60,LOW,2022-02-04,ACTIVE
VND-03226,DeltaPath Logistics,MANUFACTURER,Singapore,REG-YG441PAL30,LOW,2022-10-16,ACTIVE
VND-03227,LatticeCore Partners Group,CONSULTANT,Australia,REG-AA408OAA71,LOW,2018-04-19,ACTIVE
VND-03228,TitanPath Holdings LLC,CONTRACTOR,Singapore,REG-FI890IJA41,LOW,2020-04-25,ACTIVE
VND-03229,EdgeWave Technologies International,SUPPLIER,United States,REG-UH762HWY38,LOW,2015-04-24,ACTIVE
VND-03230,GlobalNex Corp,LOGISTICS,Netherlands,REG-JL223LJJ28,LOW,2019-03-06,ACTIVE
VND-03231,Delta_Logistics Ltd,SERVICE_PROVIDER,United States,REG-UJ408HMW47,MEDIUM,2022-03-04,ACTIVE
VND-03232,IronPoint Manufacturing,SERVICE_PROVIDER,Brazil,REG-AR999FCU40,LOW,2016-03-19,ACTIVE
VND-03233,UnityCore Technologies International,CONSULTANT,United Kingdom,REG-OX847YGT91,LOW,2021-04-07,ACTIVE
VND-03234,MomentumCore Corp Holdings,LOGISTICS,United States,REG-MU135XCJ05,MEDIUM,2019-12-24,ACTIVE
VND-03235,InnoCore Dynamics LLC,LOGISTICS,India,REG-YB289SHO20,HIGH,2019-08-01,ACTIVE
VND-03236,BlueStar Procurement,MANUFACTURER,United States,REG-WD578HPB09,MEDIUM,2016-08-26,ACTIVE
VND-03237,HorizonEdge Inc Holdings,MANUFACTURER,France,REG-TG280NST10,HIGH,2017-07-26,ACTIVE
VND-03238,TitanPath Holdings Ltd,SERVICE_PROVIDER,UAE,REG-VW534IYW19,LOW,2023-03-08,ACTIVE
VND-03239,Gamma_Co LLC,CONTRACTOR,India,REG-JA814ZDS47,LOW,2016-11-22,ACTIVE
VND-03240,InnoCore Dynamics,DISTRIBUTOR,United Kingdom,REG-PG280RJN21,HIGH,2022-07-14,ACTIVE
VND-03241,XcelPath Networks Inc,CONTRACTOR,United States,REG-FJ306PTB35,LOW,2023-06-09,ACTIVE
VND-03242,QuantumEdge Solutions Holdings,CONTRACTOR,India,REG-QJ378GOQ91,LOW,2022-04-27,ACTIVE
